t; x; y; theta
4641079.899000; 0.00; 0.00; 0.00
4656330.073000; 0.00; 0.00; 0.00
4671656.607000; 0.00; 0.00; 0.00
4686813.674999; 0.00; 0.00; 0.00
4702694.223000; 0.00; 0.00; 0.00
4718879.694000; 0.00; 0.00; 0.00
4735759.413000; 0.00; 0.00; 0.00
4750938.757000; 0.00; 0.00; 0.00
4767261.074999; 0.00; 0.00; 0.00
4782833.433998; 0.00; 0.00; 0.00
4799024.857000; 0.00; 0.00; 0.00
4814692.874001; 0.00; 0.00; 0.00
4830810.768000; 0.00; 0.00; 0.00
4846672.334000; 0.00; 0.00; 0.00
4862648.193998; 0.00; 0.00; 0.00
4878743.155001; 0.00; 0.00; 0.00
4894889.504999; 0.00; 0.00; 0.00
4910821.826000; 0.00; 0.00; 0.00
4926839.645000; 0.00; 0.00; 0.00
4942840.205000; 0.00; 0.00; 0.00
4958822.839001; 0.00; 0.00; 0.00
4974944.327999; 0.00; 0.00; 0.00
4990786.473999; 0.00; 0.00; 0.00
5006747.208000; 0.00; 0.00; 0.00
5079627.587000; 0.00; 0.00; 0.00
5095082.105999; 0.00; 0.00; 0.00
5110275.528999; 0.00; 0.00; 0.00
5125681.027998; 0.00; 0.00; 0.00
5141658.578999; 0.00; 0.00; 0.00
5157725.929998; 0.00; 0.00; 0.00
5173591.726999; 0.00; 0.00; 0.00
5189737.476999; 0.00; 0.00; 0.00
5205828.407999; 0.00; 0.00; 0.00
5221752.237999; 0.00; 0.00; 0.00
5237639.127998; 0.00; 0.00; 0.00
5255882.347000; 0.00; 0.00; 0.00
5270900.184000; 0.00; 0.00; 0.00
5286315.101999; 0.00; 0.00; 0.00
5301969.563000; 0.00; 0.00; 0.00
5317676.381001; 0.00; 0.00; 0.00
5333777.976000; 0.00; 0.00; 0.00
5349689.303999; 0.00; 0.00; 0.00
5365721.348000; 0.00; 0.00; 0.00
5381823.563999; 0.00; 0.00; 0.00
5397720.955000; 0.00; 0.00; 0.00
5413642.622000; 0.00; 0.00; 0.00
5431890.198000; 0.00; 0.00; 0.00
5447109.365999; 0.00; 0.00; 0.00
5462575.765999; 0.00; 0.00; 0.00
5477844.442001; 0.00; 0.00; 0.00
5493800.165001; 0.00; 0.00; 0.00
5509773.907999; 0.00; 0.00; 0.00
5525778.882999; 0.00; 0.00; 0.00
5541762.775000; 0.00; 0.00; 0.00
5557788.466000; 0.00; 0.00; 0.00
5573730.333000; 0.00; 0.00; 0.00
5589831.686001; 0.00; 0.00; 0.00
5605771.548000; 0.00; 0.00; 0.00
5621755.304998; 0.00; 0.00; 0.00
5637771.129000; 0.00; 0.00; 0.00
5653757.827000; 0.00; 0.00; 0.00
5669692.285999; 0.00; 0.00; 0.00
5685671.921001; 0.00; 0.00; 0.00
5701665.473000; 0.00; 0.00; 0.00
5717791.577000; 0.00; 0.00; 0.00
5733752.988998; 0.00; 0.00; 0.00
5749850.276999; 0.00; 0.00; 0.00
5765915.043001; 0.00; 0.00; 0.00
5781749.720999; 0.00; 0.00; 0.00
5797845.705000; 0.00; 0.00; 0.00
5813809.273001; 0.00; 0.00; 0.00
5829833.084999; 0.00; 0.00; 0.00
5845761.361000; 0.00; 0.00; 0.00
5861769.382999; 0.00; 0.00; 0.00
5877784.915998; 0.00; 0.00; 0.00
5893865.421999; 0.00; 0.00; 0.00
5909835.507999; 0.00; 0.00; 0.00
5925726.260000; 0.00; 0.00; 0.00
5941779.061998; 0.00; 0.00; 0.00
5957803.389999; 0.00; 0.00; 0.00
5973720.059000; 0.00; 0.00; 0.00
5989702.598999; 0.00; 0.00; 0.00
6005737.743999; 0.00; 0.00; 0.00
6021803.709000; 0.00; 0.00; 0.00
6037756.941999; 0.00; 0.00; 0.00
6053766.482000; 0.00; 0.00; 0.00
6069780.517000; 0.00; 0.00; 0.00
6085769.745998; 0.00; 0.00; 0.00
6101715.664999; 0.00; 0.00; 0.00
6117954.335999; 0.00; 0.00; 0.00
6133691.215000; 0.00; 0.00; 0.00
6149933.777000; 0.00; 0.00; 0.00
6165936.128000; 0.00; 0.00; 0.00
6181695.703999; 0.00; 0.00; 0.00
