t; x; y; theta
4909651.636000; 0.00; 0.00; 0.00
4925614.716000; 0.00; 0.00; 0.00
4941638.182000; 0.00; 0.00; 0.00
4957519.836998; 0.00; 0.00; 0.00
4975806.966000; 0.00; 0.00; 0.00
4991113.567999; 0.00; 0.00; 0.00
5006282.033999; 0.00; 0.00; 0.00
5021807.952000; 0.00; 0.00; 0.00
5037792.794999; 0.00; 0.00; 0.00
5053659.493000; 0.00; 0.00; 0.00
5069797.874999; 0.00; 0.00; 0.00
5085746.246999; 0.00; 0.00; 0.00
5104154.697999; 0.00; 0.00; 0.00
5119261.441999; 0.00; 0.00; 0.00
5134271.967999; 0.00; 0.00; 0.00
5149661.054999; 0.00; 0.00; 0.00
5165650.383999; 0.00; 0.00; 0.00
5181624.879999; 0.00; 0.00; 0.00
5197695.934000; 0.00; 0.00; 0.00
5213729.936000; 0.00; 0.00; 0.00
5229482.893000; 0.00; 0.00; 0.00
5245701.698999; 0.00; 0.00; 0.00
5261584.183999; 0.00; 0.00; 0.00
5277637.533999; 0.00; 0.00; 0.00
5293618.652998; 0.00; 0.00; 0.00
5309741.049999; 0.00; 0.00; 0.00
5325544.898999; 0.00; 0.00; 0.00
5341670.608000; 0.00; 0.00; 0.00
5357624.749000; 0.00; 0.00; 0.00
5376050.171999; 0.00; 0.00; 0.00
5391259.536999; 0.00; 0.00; 0.00
5405594.546000; 0.00; 0.00; 0.00
5421658.137000; 0.00; 0.00; 0.00
5506125.948999; 0.00; 0.00; 0.00
5524997.941999; 0.00; 0.00; 0.00
5537231.323999; 0.00; 0.00; 0.00
5553245.311000; 0.00; 0.00; 0.00
5569113.150999; 0.00; 0.00; 0.00
5585245.981999; 0.00; 0.00; 0.00
5601057.236000; 0.00; 0.00; 0.00
5617302.025999; 0.00; 0.00; 0.00
5633124.988000; 0.00; 0.00; 0.00
5649068.261000; 0.00; 0.00; 0.00
5665064.817999; 0.00; 0.00; 0.00
5681217.968999; 0.00; 0.00; 0.00
5697053.238999; 0.00; 0.00; 0.00
5713090.487000; 0.00; 0.00; 0.00
5729260.495999; 0.00; 0.00; 0.00
5745252.480999; 0.00; 0.00; 0.00
5761391.915001; 0.00; 0.00; 0.00
5777286.552999; 0.00; 0.00; 0.00
5793390.290999; 0.00; 0.00; 0.00
5809202.511000; 0.00; 0.00; 0.00
5825237.766000; 0.00; 0.00; 0.00
5841247.636999; 0.00; 0.00; 0.00
5857128.454000; 0.00; 0.00; 0.00
5873123.204999; 0.00; 0.00; 0.00
5889070.282999; 0.00; 0.00; 0.00
5905505.311999; 0.00; 0.00; 0.00
5921222.888000; 0.00; 0.00; 0.00
5937094.582999; 0.00; 0.00; 0.00
5953266.650999; 0.00; 0.00; 0.00
5969206.188000; 0.00; 0.00; 0.00
5985074.681999; 0.00; 0.00; 0.00
6001069.513999; 0.00; 0.00; 0.00
6017174.869998; 0.00; 0.00; 0.00
6035882.333999; 0.00; 0.00; 0.00
6050912.951000; 0.00; 0.00; 0.00
