t; x; y; theta
4579669.764000; 0.00; 0.00; 0.00
4595697.193000; 0.00; 0.00; 0.00
4611749.036000; 0.00; 0.00; 0.00
4627694.710999; 0.00; 0.00; 0.00
4643763.711000; 0.00; 0.00; 0.00
4659735.861000; 0.00; 0.00; 0.00
4675754.206000; 0.00; 0.00; 0.00
4691695.887000; 0.00; 0.00; 0.00
4709831.371000; 0.00; 0.00; 0.00
4724779.771001; 0.00; 0.00; 0.00
4740141.497000; 0.00; 0.00; 0.00
4755970.714000; 0.00; 0.00; 0.00
4771824.485999; 0.00; 0.00; 0.00
4790573.921000; 0.00; 0.00; 0.00
4805813.422000; 0.00; 0.00; 0.00
4821012.533999; 0.00; 0.00; 0.00
4836189.661000; 0.00; 0.00; 0.00
4851663.304000; 0.00; 0.00; 0.00
4867783.059000; 0.00; 0.00; 0.00
4883734.101999; 0.00; 0.00; 0.00
4899692.603001; 0.00; 0.00; 0.00
4915706.113000; 0.00; 0.00; 0.00
4931826.870000; 0.00; 0.00; 0.00
4947719.240000; 0.00; 0.00; 0.00
4963791.848000; 0.00; 0.00; 0.00
4979673.231999; 0.00; 0.00; 0.00
5041199.263000; 0.00; 0.00; 0.00
5056454.669000; 0.00; 0.00; 0.00
5071773.434000; 0.00; 0.00; 0.00
5087496.369000; 0.00; 0.00; 0.00
5103451.746000; 0.00; 0.00; 0.00
5121746.526000; 0.00; 0.00; 0.00
5136833.330000; 0.00; 0.00; 0.00
5151978.771000; 0.00; 0.00; 0.00
5167457.368000; 0.00; 0.00; 0.00
5183447.403000; 0.00; 0.00; 0.00
5199441.448999; 0.00; 0.00; 0.00
5215491.716001; 0.00; 0.00; 0.00
5231496.019000; 0.00; 0.00; 0.00
5247464.085000; 0.00; 0.00; 0.00
5263525.643000; 0.00; 0.00; 0.00
5279530.452001; 0.00; 0.00; 0.00
5295629.971000; 0.00; 0.00; 0.00
5311631.728000; 0.00; 0.00; 0.00
5330165.600000; 0.00; 0.00; 0.00
5345467.712000; 0.00; 0.00; 0.00
5360645.281000; 0.00; 0.00; 0.00
5375723.856000; 0.00; 0.00; 0.00
5391457.125000; 0.00; 0.00; 0.00
5407635.337000; 0.00; 0.00; 0.00
5423668.160000; 0.00; 0.00; 0.00
5439658.932000; 0.00; 0.00; 0.00
5455646.412001; 0.00; 0.00; 0.00
5471658.823999; 0.00; 0.00; 0.00
5487661.579000; 0.00; 0.00; 0.00
5503614.600000; 0.00; 0.00; 0.00
5519777.603000; 0.00; 0.00; 0.00
5535651.500999; 0.00; 0.00; 0.00
5551439.568000; 0.00; 0.00; 0.00
5567419.980000; 0.00; 0.00; 0.00
5583495.404000; 0.00; 0.00; 0.00
5599438.776000; 0.00; 0.00; 0.00
5615688.872001; 0.00; 0.00; 0.00
5631627.988000; 0.00; 0.00; 0.00
5647524.176000; 0.00; 0.00; 0.00
5663489.466000; 0.00; 0.00; 0.00
5679494.185000; 0.00; 0.00; 0.00
5695491.422000; 0.00; 0.00; 0.00
5711490.764000; 0.00; 0.00; 0.00
5727487.274000; 0.00; 0.00; 0.00
5743632.973000; 0.00; 0.00; 0.00
5759638.930000; 0.00; 0.00; 0.00
5775637.710000; 0.00; 0.00; 0.00
5791656.131001; 0.00; 0.00; 0.00
5810260.491000; 0.00; 0.00; 0.00
5825380.705999; 0.00; 0.00; 0.00
5840609.903000; 0.00; 0.00; 0.00
5856478.453000; 0.00; 0.00; 0.00
5871872.813001; 0.00; 0.00; 0.00
5887507.514000; 0.00; 0.00; 0.00
5903546.992000; 0.00; 0.00; 0.00
5919507.942000; 0.00; 0.00; 0.00
5935548.307000; 0.00; 0.00; 0.00
5951652.010000; 0.00; 0.00; 0.00
5967485.361000; 0.00; 0.00; 0.00
5988009.242000; 0.00; 0.00; 0.00
5999857.802000; 0.00; 0.00; 0.00
6015567.793000; 0.00; 0.00; 0.00
6031509.283000; 0.00; 0.00; 0.00
6047500.101000; 0.00; 0.00; 0.00
6063520.676000; 0.00; 0.00; 0.00
6079455.592000; 0.00; 0.00; 0.00
6095495.275000; 0.00; 0.00; 0.00
6111494.046000; 0.00; 0.00; 0.00
6127462.964000; 0.00; 0.00; 0.00
6143498.643001; 0.00; 0.00; 0.00
6159490.684000; 0.00; 0.00; 0.00
6175501.957000; 0.00; 0.00; 0.00
6191490.340000; 0.00; 0.00; 0.00
6207492.488000; 0.00; 0.00; 0.00
6223489.485000; 0.00; 0.00; 0.00
6239492.179000; 0.00; 0.00; 0.00
6255678.545000; 0.00; 0.00; 0.00
6271644.476000; 0.00; 0.00; 0.00
6287638.686000; 0.00; 0.00; 0.00
6303642.874001; 0.00; 0.00; 0.00
6319655.957001; 0.00; 0.00; 0.00
6335658.827000; 0.00; 0.00; 0.00
6351518.733000; 0.00; 0.00; 0.00
6367503.776999; 0.00; 0.00; 0.00
6383499.120000; 0.00; 0.00; 0.00
6399488.709999; 0.00; 0.00; 0.00
6415504.935000; 0.00; 0.00; 0.00
6431500.959000; 0.00; 0.00; 0.00
6455395.140000; 0.00; 0.00; 0.00
6464175.004000; 0.00; 0.00; 0.00
6479516.321000; 0.00; 0.00; 0.00
6498411.358999; 0.00; 0.00; 0.00
6511633.717000; 0.00; 0.00; 0.00
6527649.151000; 0.00; 0.00; 0.00
6543519.073999; 0.00; 0.00; 0.00
6559501.420000; 0.00; 0.00; 0.00
6575536.200000; 0.00; 0.00; 0.00
6591458.335999; 0.00; 0.00; 0.00
6607447.312000; 0.00; 0.00; 0.00
6623529.745000; 0.00; 0.00; 0.00
6639531.703000; 0.00; 0.00; 0.00
6655533.005000; 0.00; 0.00; 0.00
6671530.222000; 0.00; 0.00; 0.00
6687507.639000; 0.00; 0.00; 0.00
6703520.832000; 0.00; 0.00; 0.00
6719500.910000; 0.00; 0.00; 0.00
6735511.283000; 0.00; 0.00; 0.00
6751488.629000; 0.00; 0.00; 0.00
6767482.308001; 0.00; 0.00; 0.00
6783480.713000; 0.00; 0.00; 0.00
6799482.019999; 0.00; 0.00; 0.00
6815506.212999; 0.00; 0.00; 0.00
6831502.002000; 0.00; 0.00; 0.00
6847520.758000; 0.00; 0.00; 0.00
6863473.073000; 0.00; 0.00; 0.00
6879448.034000; 0.00; 0.00; 0.00
6895502.757000; 0.00; 0.00; 0.00
6911487.030000; 0.00; 0.00; 0.00
6927490.481000; 0.00; 0.00; 0.00
6943501.394000; 0.00; 0.00; 0.00
6959629.337999; 0.00; 0.00; 0.00
6975637.043000; 0.00; 0.00; 0.00
7000105.191999; 0.00; 0.00; 0.63
7008880.328000; 0.00; 0.00; 1.00
7024391.714001; 0.00; 0.00; 1.63
7039961.257000; 0.00; 0.00; 2.26
7055630.646000; 0.00; 0.00; 2.90
7071577.579000; 0.00; 0.00; 3.54
7087656.540999; 0.00; 0.00; 4.19
7103644.066000; 0.00; 0.00; 4.85
7119629.742000; 0.00; 0.00; 5.49
7135627.926000; 0.00; 0.00; 6.15
7151630.210000; 0.00; 0.00; 6.80
7167664.094999; 0.00; 0.00; 7.46
7183635.870000; 0.00; 0.00; 8.11
7199632.214999; 0.00; 0.00; 8.76
7215660.863000; 0.00; 0.00; 9.42
7231643.396999; 0.00; 0.00; 10.07
7247636.254000; 0.00; 0.00; 10.73
7263651.717000; 0.00; 0.00; 11.38
7279626.358999; 0.00; 0.00; 12.03
7295645.345000; 0.00; 0.00; 12.68
7311622.507000; 0.00; 0.00; 13.34
7327638.356000; 0.00; 0.00; 13.99
7343658.034000; 0.00; 0.00; 14.64
7359565.472000; 0.00; 0.00; 15.29
7375484.345000; 0.00; 0.00; 15.93
7391368.980000; 0.00; 0.00; 16.58
7409388.814000; 0.00; 0.00; 17.35
7424265.222000; 0.00; 0.00; 17.96
7439349.187000; 0.00; 0.00; 18.56
7457407.032001; 0.00; 0.00; 19.31
7472268.870000; 0.00; 0.00; 19.92
7487391.078000; 0.00; 0.00; 20.52
7503351.605000; 0.00; 0.00; 21.15
7521461.328000; 0.00; 0.00; 21.92
7536809.207999; 0.00; 0.00; 22.55
7551995.007000; 0.00; 0.00; 23.17
7567499.712999; 0.00; 0.00; 23.79
7583497.401000; 0.00; 0.00; 24.43
7599499.704000; 0.00; 0.00; 25.08
7615512.236000; 0.00; 0.00; 25.73
7631488.836000; 0.00; 0.00; 26.39
7647501.248000; 0.00; 0.00; 27.04
7663499.207000; 0.00; 0.00; 27.69
7679591.279000; 0.00; 0.00; 28.34
7695493.230000; 0.00; 0.00; 29.00
7711499.382000; 0.00; 0.00; 29.65
7727510.035000; 0.00; 0.00; 30.30
7743503.007000; 0.00; 0.00; 30.96
7759498.090000; 0.00; 0.00; 31.61
7775496.439000; 0.00; 0.00; 32.26
7791487.898000; 0.00; 0.00; 32.91
7807503.031000; 0.00; 0.00; 33.57
7823510.181001; 0.00; 0.00; 34.22
7839515.737000; 0.00; 0.00; 34.88
7856965.691999; 0.00; 0.00; 35.54
7872426.052000; 0.00; 0.00; 36.25
7887883.731999; 0.00; 0.00; 36.88
7903680.919000; 0.00; 0.00; 37.51
7919723.644999; 0.00; 0.00; 38.16
7935657.590000; 0.00; 0.00; 38.81
7951716.342999; 0.00; 0.00; 39.47
7967625.412001; 0.00; 0.00; 40.12
7989868.253000; 0.00; 0.00; 40.92
7999409.009000; 0.00; 0.00; 41.15
8015438.587000; 0.00; 0.00; 41.54
8031406.329000; 0.00; 0.00; 41.94
8047416.929000; 0.00; 0.00; 42.33
8063402.720000; 0.00; 0.00; 42.72
8079499.686000; 0.00; 0.00; 43.12
8095532.268000; 0.00; 0.00; 43.52
8111504.958000; 0.00; 0.00; 43.91
8127567.840000; 0.00; 0.00; 44.31
8143371.294001; 0.00; 0.00; 44.70
8161440.923000; 0.00; 0.00; 45.16
8176303.647000; 0.00; 0.00; 45.52
8191377.914001; 0.00; 0.00; 45.89
8209417.474000; 0.00; 0.00; 46.33
8224316.122000; 0.00; 0.00; 46.70
8239394.849000; 0.00; 0.00; 47.07
8255595.681000; 0.00; 0.00; 47.44
8271505.878000; 0.00; 0.00; 47.84
8287536.188001; 0.00; 0.00; 48.24
