t; x; y; theta
5521435.686001; 0.00; 0.00; 0.00
5537495.958000; 0.00; 0.00; 0.00
5553506.140000; 0.00; 0.00; 0.00
5569588.926001; 0.00; 0.00; 0.00
5585493.072001; 0.00; 0.00; 0.00
5601569.982000; 0.00; 0.00; 0.00
5617553.420000; 0.00; 0.00; 0.00
5633431.034000; 0.00; 0.00; 0.00
5649587.730000; 0.00; 0.00; 0.00
5665543.548000; 0.00; 0.00; 0.00
5681522.336001; 0.00; 0.00; 0.00
5697569.459001; 0.00; 0.00; 0.00
5714248.191001; 0.00; 0.00; 0.00
5729575.590000; 0.00; 0.00; 0.00
5745419.231001; 0.00; 0.00; 0.00
5761515.132001; 0.00; 0.00; 0.00
5830845.233001; 0.00; 0.00; 0.00
5846034.123000; 0.00; 0.00; 0.00
5861600.803000; 0.00; 0.00; 0.00
5879650.470000; 0.00; 0.00; 0.00
5894490.121001; 0.00; 0.00; 0.00
5909848.301001; 0.00; 0.00; 0.00
5925806.013000; 0.00; 0.00; 0.00
5941783.200001; 0.00; 0.00; 0.00
5957741.764000; 0.00; 0.00; 0.00
5973758.932000; 0.00; 0.00; 0.00
5991266.146000; 0.00; 0.00; 0.00
6006595.906000; 0.00; 0.00; 0.00
6022017.178000; 0.00; 0.00; 0.00
6037881.638000; 0.00; 0.00; 0.00
6053782.472000; 0.00; 0.00; 0.00
6069674.845000; 0.00; 0.00; 0.00
6085623.591001; 0.00; 0.00; 0.00
6101772.399001; 0.00; 0.00; 0.00
6117832.209001; 0.00; 0.00; 0.00
6133607.957000; 0.00; 0.00; 0.00
6151655.407001; 0.00; 0.00; 0.00
6166524.237001; 0.00; 0.00; 0.00
6181946.285001; 0.00; 0.00; 0.00
6197831.348001; 0.00; 0.00; 0.00
6213611.948000; 0.00; 0.00; 0.00
6229824.051001; 0.00; 0.00; 0.00
6245817.868001; 0.00; 0.00; 0.00
6261870.434000; 0.00; 0.00; 0.00
6277741.231001; 0.00; 0.00; 0.00
6293818.870000; 0.00; 0.00; 0.00
6309765.894001; 0.00; 0.00; 0.00
6331266.784000; 0.00; 0.00; 0.00
6343116.777000; 0.00; 0.00; 0.00
6358159.396001; 0.00; 0.00; 0.00
6373760.230000; 0.00; 0.00; 0.00
6389747.649000; 0.00; 0.00; 0.00
6405713.849001; 0.00; 0.00; 0.00
6421759.829000; 0.00; 0.00; 0.00
6437723.770000; 0.00; 0.00; 0.00
6453712.568001; 0.00; 0.00; 0.00
6469830.930000; 0.00; 0.00; 0.00
6486032.124001; 0.00; 0.00; 0.00
6501648.308001; 0.00; 0.00; 0.00
6517765.612000; 0.00; 0.00; 0.00
6533677.110001; 0.00; 0.00; 0.00
6549935.113000; 0.00; 0.00; 0.00
6565752.691001; 0.00; 0.00; 0.00
6581787.981000; 0.00; 0.00; 0.00
6597788.542001; 0.00; 0.00; 0.00
6613699.341001; 0.00; 0.00; 0.00
6629748.728001; 0.00; 0.00; 0.00
6645752.600000; 0.00; 0.00; 0.00
6661739.799001; 0.00; 0.00; 0.00
6677885.779000; 0.00; 0.00; 0.00
6693923.459001; 0.00; 0.00; 0.00
6709732.157001; 0.00; 0.00; 0.00
6725709.033001; 0.00; 0.00; 0.00
6741712.349001; 0.00; 0.00; 0.00
6759985.028001; 0.00; 0.00; 0.00
6775285.255000; 0.00; 0.00; 0.00
6790349.403001; 0.00; 0.00; 0.00
6805724.751000; 0.00; 0.00; 0.00
6821713.311000; 0.00; 0.00; 0.00
6837740.836000; 0.00; 0.00; 0.00
6853786.458000; 0.00; 0.00; 0.00
6869825.222000; 0.00; 0.00; 0.00
6885745.850000; 0.00; 0.00; 0.00
6901792.224000; 0.00; 0.00; 0.00
6917716.958001; 0.00; 0.00; 0.00
6933803.978001; 0.00; 0.00; 0.00
6949800.105000; 0.00; 0.00; 0.00
6965763.211000; 0.00; 0.00; 0.00
6981782.669001; 0.00; 0.00; 0.00
6999252.218000; 0.00; 0.00; 0.00
7014393.545000; 0.00; 0.00; 0.00
7029807.506001; 0.00; 0.00; 0.00
7045695.958001; 0.00; 0.00; 0.00
7061721.853001; 0.00; 0.00; 0.00
7077828.979000; 0.00; 0.00; 0.00
7093787.875000; 0.00; 0.00; 0.00
7109839.424001; 0.00; 0.00; 0.00
7125666.755002; 0.00; 0.00; 0.00
7141601.998001; 0.00; 0.00; 0.00
7157755.976001; 0.00; 0.00; 0.00
7173635.688001; 0.00; 0.00; 0.00
7189744.968000; 0.00; 0.00; 0.00
