t; x; y; theta
5991674.240000; 0.00; 0.00; 0.00
6004872.601000; 0.00; 0.00; 0.00
6020875.452000; 0.00; 0.00; 0.00
6037940.501999; 0.00; 0.00; 0.00
6053980.895999; 0.00; 0.00; 0.00
6069198.276000; 0.00; 0.00; 0.00
6084911.615999; 0.00; 0.00; 0.00
6100959.568000; 0.00; 0.00; 0.00
6116830.525000; 0.00; 0.00; 0.00
6132902.806000; 0.00; 0.00; 0.00
6149639.261000; 0.00; 0.00; 0.00
6164969.144000; 0.00; 0.00; 0.00
6180976.412999; 0.00; 0.00; 0.00
6196862.142000; 0.00; 0.00; 0.00
6213030.885000; 0.00; 0.00; 0.00
6228989.401999; 0.00; 0.00; 0.00
6244919.221000; 0.00; 0.00; 0.00
6261267.875000; 0.00; 0.00; 0.00
6276791.013000; 0.00; 0.00; 0.00
6349270.509999; 0.00; 0.00; 0.00
6364552.585000; 0.00; 0.00; 0.00
6383075.957999; 0.00; 0.00; 0.00
6398438.307000; 0.00; 0.00; 0.00
6413605.201000; 0.00; 0.00; 0.00
6428901.624000; 0.00; 0.00; 0.00
6444604.870000; 0.00; 0.00; 0.00
6462879.166999; 0.00; 0.00; 0.00
6478055.691999; 0.00; 0.00; 0.00
6493192.277000; 0.00; 0.00; 0.00
6508781.275000; 0.00; 0.00; 0.00
6524780.117999; 0.00; 0.00; 0.00
6540648.759000; 0.00; 0.00; 0.00
6556616.590000; 0.00; 0.00; 0.00
6572773.075000; 0.00; 0.00; 0.00
6588743.737000; 0.00; 0.00; 0.00
6604626.070000; 0.00; 0.00; 0.00
6620579.467999; 0.00; 0.00; 0.00
6636625.903000; 0.00; 0.00; 0.00
6652834.433000; 0.00; 0.00; 0.00
6669010.783000; 0.00; 0.00; 0.00
6684792.226999; 0.00; 0.00; 0.00
6700755.667000; 0.00; 0.00; 0.00
6716685.988999; 0.00; 0.00; 0.00
6732670.082000; 0.00; 0.00; 0.00
6749196.172000; 0.00; 0.00; 0.00
6764755.778000; 0.00; 0.00; 0.00
6780768.803999; 0.00; 0.00; 0.00
6796604.495000; 0.00; 0.00; 0.00
6812795.651999; 0.00; 0.00; 0.00
6828797.528999; 0.00; 0.00; 0.00
6844891.912000; 0.00; 0.00; 0.00
6860712.929999; 0.00; 0.00; 0.00
6876662.197000; 0.00; 0.00; 0.00
6892716.771000; 0.00; 0.00; 0.00
6908787.286000; 0.00; 0.00; 0.00
6924723.773000; 0.00; 0.00; 0.00
6940857.363999; 0.00; 0.00; 0.00
6956599.386000; 0.00; 0.00; 0.00
6972547.556999; 0.00; 0.00; 0.00
6988666.289000; 0.00; 0.00; 0.00
7006172.964000; 0.00; 0.00; 0.00
7021288.184999; 0.00; 0.00; 0.00
7036792.688000; 0.00; 0.00; 0.00
7052936.617000; 0.00; 0.00; 0.00
7068766.890000; 0.00; 0.00; 0.00
7085854.784999; 0.00; 0.00; 0.00
7100923.547999; 0.00; 0.00; 0.00
7116610.235000; 0.00; 0.00; 0.00
7132765.286000; 0.00; 0.00; 0.00
7148646.516000; 0.00; 0.00; 0.00
7164783.450000; 0.00; 0.00; 0.00
7184080.337000; 0.00; 0.00; 0.00
7196697.163001; 0.00; 0.00; 0.00
7212709.145000; 0.00; 0.00; 0.00
7228577.901000; 0.00; 0.00; 0.00
7244708.370999; 0.00; 0.00; 0.00
7260752.419000; 0.00; 0.00; 0.00
7276662.053000; 0.00; 0.00; 0.00
7293598.631000; 0.00; 0.00; 0.00
7308842.231999; 0.00; 0.00; 0.00
7324794.912000; 0.00; 0.00; 0.00
7340673.824000; 0.00; 0.00; 0.00
7356591.785000; 0.00; 0.00; 0.00
7372622.973000; 0.00; 0.00; 0.00
7388665.366000; 0.00; 0.00; 0.00
7404763.040999; 0.00; 0.00; 0.00
7420833.806999; 0.00; 0.00; 0.00
7436599.042999; 0.00; 0.00; 0.00
7452743.539000; 0.00; 0.00; 0.00
7468660.853999; 0.00; 0.00; 0.00
7484562.290999; 0.00; 0.00; 0.00
7500737.867000; 0.00; 0.00; 0.00
7516632.365999; 0.00; 0.00; 0.00
7532802.554999; 0.00; 0.00; 0.00
7548842.900000; 0.00; 0.00; 0.00
7564664.632000; 0.00; 0.00; 0.00
7580791.761000; 0.00; 0.00; 0.00
7608870.590000; 0.00; 0.00; 0.00
7614286.153000; 0.00; 0.00; 0.00
7629301.127999; 0.00; 0.00; 0.00
7644640.990999; 0.00; 0.00; 0.00
7660644.405000; 0.00; 0.00; 0.00
7676653.259999; 0.00; 0.00; 0.00
7692760.674000; 0.00; 0.00; 0.00
7709112.584000; 0.00; 0.00; 0.00
7724678.421000; 0.00; 0.00; 0.00
7740780.275000; 0.00; 0.00; 0.00
7756590.467000; 0.00; 0.00; 0.00
