t; x; y; theta
8455616.341000; 0.00; 0.00; 0.00
8470712.758000; 0.00; 0.00; 0.00
8485831.696000; 0.00; 0.00; 0.00
8501126.974000; 0.00; 0.00; 0.00
8517039.914000; 0.00; 0.00; 0.00
8532979.668000; 0.00; 0.00; 0.00
8549017.393000; 0.00; 0.00; 0.00
8564974.357000; 0.00; 0.00; 0.00
8581012.996000; 0.00; 0.00; 0.00
8597058.736000; 0.00; 0.00; 0.00
8615368.265000; 0.00; 0.00; 0.00
8630491.673000; 0.00; 0.00; 0.00
8646093.810000; 0.00; 0.00; 0.00
8665305.750000; 0.00; 0.00; 0.00
8677251.516000; 0.00; 0.00; 0.00
8692964.317000; 0.00; 0.00; 0.00
8709044.234000; 0.00; 0.00; 0.00
8724982.228000; 0.00; 0.00; 0.00
8741112.351000; 0.00; 0.00; 0.00
8757001.710000; 0.00; 0.00; 0.00
8773049.958000; 0.00; 0.00; 0.00
8788991.900000; 0.00; 0.00; 0.00
8858148.854000; 0.00; 0.00; 0.00
8873217.342000; 0.00; 0.00; 0.00
8889059.483000; 0.00; 0.00; 0.00
8905060.111000; 0.00; 0.00; 0.00
8921077.752000; 0.00; 0.00; 0.00
8939409.543000; 0.00; 0.00; 0.00
8954371.908000; 0.00; 0.00; 0.00
8969890.846000; 0.00; 0.00; 0.00
8993309.235000; 0.00; 0.00; 0.00
9001919.467000; 0.00; 0.00; 0.00
9017073.896000; 0.00; 0.00; 0.00
9035246.344000; 0.00; 0.00; 0.00
9050200.088000; 0.00; 0.00; 0.00
9065207.874000; 0.00; 0.00; 0.00
9081208.891000; 0.00; 0.00; 0.00
9097153.352000; 0.00; 0.00; 0.00
9113315.641000; 0.00; 0.00; 0.00
9129325.542000; 0.00; 0.00; 0.00
9145263.190000; 0.00; 0.00; 0.00
9161312.701000; 0.00; 0.00; 0.00
9177277.881000; 0.00; 0.00; 0.00
9193232.236000; 0.00; 0.00; 0.00
9209265.366000; 0.00; 0.00; 0.00
9225264.103000; 0.00; 0.00; 0.00
9241102.420000; 0.00; 0.00; 0.00
9257249.697000; 0.00; 0.00; 0.00
9273298.402000; 0.00; 0.00; 0.00
9292453.886000; 0.00; 0.00; 0.00
9305176.246000; 0.00; 0.00; 0.00
9321207.187000; 0.00; 0.00; 0.00
9339671.278000; 0.00; 0.00; 0.00
9355013.111000; 0.00; 0.00; 0.00
9370265.033000; 0.00; 0.00; 0.00
9385608.605000; 0.00; 0.00; 0.00
9401303.246000; 0.00; 0.00; 0.00
9417246.651000; 0.00; 0.00; 0.00
9433190.516000; 0.00; 0.00; 0.00
9449193.969000; 0.00; 0.00; 0.00
9465239.753000; 0.00; 0.00; 0.00
9482018.373000; 0.00; 0.00; 0.00
9497320.913000; 0.00; 0.00; 0.00
9513304.962000; 0.00; 0.00; 0.00
9529232.181000; 0.00; 0.00; 0.00
9545243.817000; 0.00; 0.00; 0.00
9561285.226000; 0.00; 0.00; 0.00
9577140.804000; 0.00; 0.00; 0.00
9593178.541000; 0.00; 0.00; 0.00
9609185.475000; 0.00; 0.00; 0.00
9625326.088000; 0.00; 0.00; 0.00
9641304.438000; 0.00; 0.00; 0.00
9657246.461000; 0.00; 0.00; 0.00
9673273.416000; 0.00; 0.00; 0.00
9689212.161000; 0.00; 0.00; 0.00
9705307.877000; 0.00; 0.00; 0.00
9721248.030000; 0.00; 0.00; 0.00
9737490.869000; 0.00; 0.00; 0.00
9753222.380000; 0.00; 0.00; 0.00
9771629.402000; 0.00; 0.00; 0.00
9786831.658000; 0.00; 0.00; 0.00
9801914.009000; 0.00; 0.00; 0.00
9817210.510000; 0.00; 0.00; 0.00
9833243.709000; 0.00; 0.00; 0.00
9852130.934000; 0.00; 0.00; 0.00
9867419.396000; 0.00; 0.00; 0.00
9882657.336000; 0.00; 0.00; 0.00
9897881.574000; 0.00; 0.00; 0.00
9913302.973000; 0.00; 0.00; 0.00
9929179.181000; 0.00; 0.00; 0.00
9945192.265000; 0.00; 0.00; 0.00
9961423.739000; 0.00; 0.00; 0.00
9977287.208000; 0.00; 0.00; 0.00
9994661.584000; 0.00; 0.00; 0.00
10009640.610000; 0.00; 0.00; 0.00
10025094.471000; 0.00; 0.00; 0.00
10041102.742000; 0.00; 0.00; 0.00
10057116.697000; 0.00; 0.00; 0.00
10073167.778000; 0.00; 0.00; 0.00
10089209.776000; 0.00; 0.00; 0.00
10105265.607000; 0.00; 0.00; 0.00
10121180.706000; 0.00; 0.00; 0.00
10137398.150000; 0.00; 0.00; 0.00
10153188.175000; 0.00; 0.00; 0.00
10169191.878000; 0.00; 0.00; 0.00
10185187.540000; 0.00; 0.00; 0.00
10201286.593000; 0.00; 0.00; 0.00
10217186.317000; 0.00; 0.00; 0.00
10233223.053000; 0.00; 0.00; 0.00
10249235.284000; 0.00; 0.00; 0.00
10265256.447000; 0.00; 0.00; 0.00
10281289.746000; 0.00; 0.00; 0.00
10308546.759000; 0.00; 0.00; 0.00
10313868.152000; 0.00; 0.00; 0.00
10329138.144000; 0.00; 0.00; 0.00
10345091.906000; 0.00; 0.00; 0.00
10361082.725000; 0.00; 0.00; 0.00
10377120.554000; 0.00; 0.00; 0.00
10393251.086000; 0.00; 0.00; 0.00
10409253.220000; 0.00; 0.00; 0.00
10425217.082000; 0.00; 0.00; 0.00
10441246.515000; 0.00; 0.00; 0.00
10457193.418000; 0.00; 0.00; 0.00
10473213.762000; 0.00; 0.00; 0.00
10489273.125000; 0.00; 0.00; 0.00
10505130.204000; 0.00; 0.00; 0.00
10521309.611000; 0.00; 0.00; 0.00
10537386.494000; 0.00; 0.00; 0.00
10553173.985000; 0.00; 0.00; 0.00
10569512.858000; 0.00; 0.00; 0.00
10585286.179000; 0.00; 0.00; 0.00
10601307.657000; 0.00; 0.00; 0.00
10617226.868000; 0.00; 0.00; 0.00
10633262.094000; 0.00; 0.00; 0.00
10649196.591000; 0.00; 0.00; 0.00
10665223.307000; 0.00; 0.00; 0.00
10681234.311000; 0.00; 0.00; 0.00
10697231.087000; 0.00; 0.00; 0.00
10713252.640000; 0.00; 0.00; 0.00
10729192.483000; 0.00; 0.00; 0.00
10745259.554000; 0.00; 0.00; 0.00
10761185.575000; 0.00; 0.00; 0.00
10777306.323000; 0.00; 0.00; 0.00
10793319.973000; 0.00; 0.00; 0.00
10809195.342000; 0.00; 0.00; 0.00
10825180.365000; 0.00; 0.00; 0.00
10841192.698000; 0.00; 0.00; 0.00
10857271.181000; 0.00; 0.00; 0.00
10873311.037000; 0.00; 0.00; 0.00
10889247.553000; 0.00; 0.00; 0.00
10905321.005000; 0.00; 0.00; 0.00
10921246.228000; 0.00; 0.00; 0.00
10937546.973000; 0.00; 0.00; 0.00
10953233.292000; 0.00; 0.00; 0.00
10971942.137000; 0.00; 0.00; 0.00
10989992.097000; 0.00; 0.00; 0.23
11001803.258000; 0.00; 0.00; 0.73
11017088.379000; 0.00; 0.00; 1.34
11035202.418000; 0.00; 0.00; 2.09
11050239.150000; 0.00; 0.00; 2.70
11065388.120000; 0.00; 0.00; 3.32
11081246.760000; 0.00; 0.00; 3.94
11097238.449000; 0.00; 0.00; 4.60
11115657.493000; 0.00; 0.00; 5.37
11129114.372000; 0.00; 0.00; 5.92
11145045.160000; 0.00; 0.00; 6.54
11161235.940000; 0.00; 0.00; 7.19
11177263.953000; 0.00; 0.00; 7.85
11193207.804000; 0.00; 0.00; 8.51
11209130.581000; 0.00; 0.00; 9.16
11225039.720000; 0.00; 0.00; 9.81
11241287.878000; 0.00; 0.00; 10.46
11257174.482000; 0.00; 0.00; 11.13
11273280.454000; 0.00; 0.00; 11.78
11289214.473000; 0.00; 0.00; 12.43
11305232.480000; 0.00; 0.00; 13.08
11321206.754000; 0.00; 0.00; 13.73
11339639.875000; 0.00; 0.00; 14.52
11354958.648000; 0.00; 0.00; 15.14
11370177.751000; 0.00; 0.00; 15.76
11385642.648000; 0.00; 0.00; 16.39
11401273.636000; 0.00; 0.00; 17.02
11419256.637000; 0.00; 0.00; 17.77
11434525.375000; 0.00; 0.00; 18.39
11450550.870000; 0.00; 0.00; 19.01
11465768.306000; 0.00; 0.00; 19.67
11481277.299000; 0.00; 0.00; 20.30
11497084.136000; 0.00; 0.00; 20.91
11515352.258000; 0.00; 0.00; 21.69
11530470.514000; 0.00; 0.00; 22.31
11545645.544000; 0.00; 0.00; 22.93
11561233.776000; 0.00; 0.00; 23.55
11577256.433000; 0.00; 0.00; 24.19
11593140.778000; 0.00; 0.00; 24.85
11609215.025000; 0.00; 0.00; 25.48
11625206.380000; 0.00; 0.00; 26.15
11641145.576000; 0.00; 0.00; 26.80
11657216.140000; 0.00; 0.00; 27.44
11673326.449000; 0.00; 0.00; 28.11
11689206.195000; 0.00; 0.00; 28.77
11705264.928000; 0.00; 0.00; 29.41
11721203.112000; 0.00; 0.00; 30.07
11737261.989000; 0.00; 0.00; 30.72
11753153.243000; 0.00; 0.00; 31.37
11771487.543000; 0.00; 0.00; 32.15
11786636.886000; 0.00; 0.00; 32.77
11801779.097000; 0.00; 0.00; 33.38
11817696.945000; 0.00; 0.00; 34.03
11833231.559000; 0.00; 0.00; 34.65
11849185.726000; 0.00; 0.00; 35.32
11865217.405000; 0.00; 0.00; 35.94
11881263.303000; 0.00; 0.00; 36.60
11897332.760000; 0.00; 0.00; 37.25
11913236.621000; 0.00; 0.00; 37.91
11929103.859000; 0.00; 0.00; 38.56
11945220.528000; 0.00; 0.00; 39.21
11961214.483000; 0.00; 0.00; 39.86
