t; x; y; theta
5885658.492001; 0.00; 0.00; 0.00
5900962.419001; 0.00; 0.00; 0.00
5916126.259001; 0.00; 0.00; 0.00
5931627.328000; 0.00; 0.00; 0.00
5946982.211000; 0.00; 0.00; 0.00
5962860.740000; 0.00; 0.00; 0.00
5978786.646001; 0.00; 0.00; 0.00
5996268.311001; 0.00; 0.00; 0.00
6011383.360000; 0.00; 0.00; 0.00
6026773.691000; 0.00; 0.00; 0.00
6042878.144001; 0.00; 0.00; 0.00
6058880.128000; 0.00; 0.00; 0.00
6074821.283000; 0.00; 0.00; 0.00
6090780.140000; 0.00; 0.00; 0.00
6106868.408000; 0.00; 0.00; 0.00
6122864.760000; 0.00; 0.00; 0.00
6138745.548000; 0.00; 0.00; 0.00
6154889.493000; 0.00; 0.00; 0.00
6170709.026001; 0.00; 0.00; 0.00
6188903.378001; 0.00; 0.00; 0.00
6204039.320001; 0.00; 0.00; 0.00
6314299.458000; 0.00; 0.00; 0.00
6329755.999001; 0.00; 0.00; 0.00
6347802.630000; 0.00; 0.00; 0.00
6362809.244000; 0.00; 0.00; 0.00
6377888.355000; 0.00; 0.00; 0.00
6393972.827001; 0.00; 0.00; 0.00
6409991.223001; 0.00; 0.00; 0.00
6425854.858000; 0.00; 0.00; 0.00
6441841.361000; 0.00; 0.00; 0.00
6457844.006001; 0.00; 0.00; 0.00
6473773.284000; 0.00; 0.00; 0.00
6490003.270000; 0.00; 0.00; 0.00
6506032.591000; 0.00; 0.00; 0.00
6522013.862000; 0.00; 0.00; 0.00
6537924.639000; 0.00; 0.00; 0.00
6563137.212001; 0.00; 0.00; 0.00
6571912.305000; 0.00; 0.00; 0.00
6587072.461000; 0.00; 0.00; 0.00
6602124.367001; 0.00; 0.00; 0.00
6617818.970000; 0.00; 0.00; 0.00
6633885.981000; 0.00; 0.00; 0.00
6649975.006001; 0.00; 0.00; 0.00
6665971.051001; 0.00; 0.00; 0.00
6681903.387001; 0.00; 0.00; 0.00
6697884.914001; 0.00; 0.00; 0.00
6713858.569000; 0.00; 0.00; 0.00
6729897.942000; 0.00; 0.00; 0.00
6745744.049001; 0.00; 0.00; 0.00
6761886.940001; 0.00; 0.00; 0.00
6778039.675000; 0.00; 0.00; 0.00
6793882.864000; 0.00; 0.00; 0.00
6809810.579000; 0.00; 0.00; 0.00
6825897.530001; 0.00; 0.00; 0.00
6844272.033001; 0.00; 0.00; 0.00
6859552.292001; 0.00; 0.00; 0.00
6874639.739000; 0.00; 0.00; 0.00
6890063.507002; 0.00; 0.00; 0.00
6905986.296000; 0.00; 0.00; 0.00
6922024.236001; 0.00; 0.00; 0.00
6937974.222000; 0.00; 0.00; 0.00
6953855.486000; 0.00; 0.00; 0.00
6969886.116000; 0.00; 0.00; 0.00
6985901.639000; 0.00; 0.00; 0.00
7001832.023000; 0.00; 0.00; 0.00
7017897.594001; 0.00; 0.00; 0.00
7034029.206000; 0.00; 0.00; 0.00
7049987.556000; 0.00; 0.00; 0.00
7065960.603001; 0.00; 0.00; 0.00
7081915.425000; 0.00; 0.00; 0.00
7097913.590001; 0.00; 0.00; 0.00
7116222.040000; 0.00; 0.00; 0.00
7131329.480000; 0.00; 0.00; 0.00
7146356.355000; 0.00; 0.00; 0.00
7161897.590000; 0.00; 0.00; 0.00
7177893.605000; 0.00; 0.00; 0.00
7193889.083001; 0.00; 0.00; 0.00
7209855.547000; 0.00; 0.00; 0.00
7225892.565001; 0.00; 0.00; 0.00
7241959.782000; 0.00; 0.00; 0.00
7257896.261001; 0.00; 0.00; 0.00
7274389.062000; 0.00; 0.00; 0.00
7289741.921000; 0.00; 0.00; 0.00
7307979.196000; 0.00; 0.00; 0.00
7323018.660001; 0.00; 0.00; 0.00
7338635.560000; 0.00; 0.00; 0.00
7354061.455001; 0.00; 0.00; 0.00
7370037.333000; 0.00; 0.00; 0.00
7408225.239000; 0.00; 0.00; 0.00
7423123.584001; 0.00; 0.00; 0.00
7438709.747001; 0.00; 0.00; 0.00
7454724.830001; 0.00; 0.00; 0.00
7470714.278001; 0.00; 0.00; 0.00
7486729.964000; 0.00; 0.00; 0.00
7502819.674001; 0.00; 0.00; 0.00
7518822.845000; 0.00; 0.00; 0.00
7534952.468000; 0.00; 0.00; 0.00
7550790.490001; 0.00; 0.00; 0.00
7566858.498000; 0.00; 0.00; 0.00
7582835.354000; 0.00; 0.00; 0.00
7598867.236000; 0.00; 0.00; 0.00
7614811.704000; 0.00; 0.00; 0.00
7630856.033000; 0.00; 0.00; 0.00
7646826.931001; 0.00; 0.00; 0.00
7662895.922000; 0.00; 0.00; 0.00
7678770.752001; 0.00; 0.00; 0.00
7694773.778000; 0.00; 0.00; 0.00
7710834.174001; 0.00; 0.00; 0.00
7726795.706000; 0.00; 0.00; 0.00
7742975.021001; 0.00; 0.00; 0.00
7758989.603001; 0.00; 0.00; 0.00
7774851.319000; 0.00; 0.00; 0.00
7790857.467000; 0.00; 0.00; 0.00
7806838.493000; 0.00; 0.00; 0.00
7822840.873000; 0.00; 0.00; 0.00
7838854.402000; 0.00; 0.00; 0.00
7854952.433001; 0.00; 0.00; 0.00
7870971.040000; 0.00; 0.00; 0.00
7887110.900001; 0.00; 0.00; 0.00
7902989.442000; 0.00; 0.00; 0.00
7918661.048000; 0.00; 0.00; 0.00
7936856.922000; 0.00; 0.00; 0.00
7952146.512001; 0.00; 0.00; 0.00
7967652.964000; 0.00; 0.00; 0.00
7983034.910001; 0.00; 0.00; 0.00
8000857.254000; 0.00; 0.00; 0.37
8016144.664001; 0.00; 0.00; 1.00
8031211.404001; 0.00; 0.00; 1.61
8046873.142000; 0.00; 0.00; 2.23
8062798.021001; 0.00; 0.00; 2.87
