t; x; y; theta
11335407.621998; 0.00; 0.00; 0.00
11351379.449997; 0.00; 0.00; 0.00
11367630.339996; 0.00; 0.00; 0.00
11383548.242001; 0.00; 0.00; 0.00
11399552.674999; 0.00; 0.00; 0.00
11415673.979996; 0.00; 0.00; 0.00
11431630.233002; 0.00; 0.00; 0.00
11447623.331001; 0.00; 0.00; 0.00
11463561.394001; 0.00; 0.00; 0.00
11479686.500999; 0.00; 0.00; 0.00
11495561.169998; 0.00; 0.00; 0.00
11514096.619999; 0.00; 0.00; 0.00
11529242.015999; 0.00; 0.00; 0.00
11544341.408001; 0.00; 0.00; 0.00
11559688.822998; 0.00; 0.00; 0.00
11575568.764000; 0.00; 0.00; 0.00
11591579.174999; 0.00; 0.00; 0.00
11607665.665001; 0.00; 0.00; 0.00
11623706.630997; 0.00; 0.00; 0.00
11639528.751999; 0.00; 0.00; 0.00
11655633.528000; 0.00; 0.00; 0.00
11671540.960999; 0.00; 0.00; 0.00
11687610.154999; 0.00; 0.00; 0.00
11703574.313999; 0.00; 0.00; 0.00
11719636.152000; 0.00; 0.00; 0.00
11735482.436001; 0.00; 0.00; 0.00
11751539.391998; 0.00; 0.00; 0.00
11767620.822998; 0.00; 0.00; 0.00
11783583.000000; 0.00; 0.00; 0.00
11799600.277996; 0.00; 0.00; 0.00
11815746.155998; 0.00; 0.00; 0.00
11831609.321999; 0.00; 0.00; 0.00
11847645.069000; 0.00; 0.00; 0.00
11863560.445999; 0.00; 0.00; 0.00
11879853.187996; 0.00; 0.00; 0.00
11895558.057999; 0.00; 0.00; 0.00
11911651.409996; 0.00; 0.00; 0.00
11927608.292999; 0.00; 0.00; 0.00
11943587.983002; 0.00; 0.00; 0.00
11959644.345997; 0.00; 0.00; 0.00
11975650.519001; 0.00; 0.00; 0.00
11992881.314999; 0.00; 0.00; 0.00
12007807.731998; 0.00; 0.00; 0.00
12023512.910000; 0.00; 0.00; 0.00
12039485.867001; 0.00; 0.00; 0.00
12055548.730000; 0.00; 0.00; 0.00
12071584.540001; 0.00; 0.00; 0.00
12087664.193001; 0.00; 0.00; 0.00
12103609.106998; 0.00; 0.00; 0.00
12119639.514000; 0.00; 0.00; 0.00
12135546.606998; 0.00; 0.00; 0.00
12151553.230999; 0.00; 0.00; 0.00
12167440.743999; 0.00; 0.00; 0.00
12183517.652000; 0.00; 0.00; 0.00
12199582.496998; 0.00; 0.00; 0.00
12218049.952000; 0.00; 0.00; 0.00
12233238.887997; 0.00; 0.00; 0.00
12248391.059998; 0.00; 0.00; 0.00
12263584.863998; 0.00; 0.00; 0.00
12279579.334999; 0.00; 0.00; 0.00
12295608.641998; 0.00; 0.00; 0.00
12311782.248001; 0.00; 0.00; 0.00
12327545.977001; 0.00; 0.00; 0.00
12343642.558998; 0.00; 0.00; 0.00
12359514.181000; 0.00; 0.00; 0.00
12375693.048996; 0.00; 0.00; 0.00
12391611.523998; 0.00; 0.00; 0.00
12407619.285000; 0.00; 0.00; 0.00
12423545.264999; 0.00; 0.00; 0.00
12439582.542999; 0.00; 0.00; 0.00
12455634.724998; 0.00; 0.00; 0.00
12471584.639999; 0.00; 0.00; 0.00
12487611.348999; 0.00; 0.00; 0.00
12503605.088001; 0.00; 0.00; 0.00
12519619.479000; 0.00; 0.00; 0.00
12535575.498001; 0.00; 0.00; 0.00
12551430.946999; 0.00; 0.00; 0.00
12567579.515999; 0.00; 0.00; 0.00
12583450.991997; 0.00; 0.00; 0.00
12599573.346001; 0.00; 0.00; 0.00
12615606.497997; 0.00; 0.00; 0.00
12631510.055996; 0.00; 0.00; 0.00
12647588.475998; 0.00; 0.00; 0.00
12663552.318001; 0.00; 0.00; 0.00
12679678.606998; 0.00; 0.00; 0.00
12695604.452000; 0.00; 0.00; 0.00
12711901.450996; 0.00; 0.00; 0.00
12727613.628002; 0.00; 0.00; 0.00
12743508.674999; 0.00; 0.00; 0.00
12759558.160999; 0.00; 0.00; 0.00
12775619.368000; 0.00; 0.00; 0.00
12791565.750000; 0.00; 0.00; 0.00
12807623.348999; 0.00; 0.00; 0.00
12823564.433998; 0.00; 0.00; 0.00
12839631.974998; 0.00; 0.00; 0.00
12855625.429001; 0.00; 0.00; 0.00
12871653.535999; 0.00; 0.00; 0.00
