t; x; y; theta
9497060.401001; 0.00; 0.00; 0.00
9515152.048000; 0.00; 0.00; 0.00
9530330.348999; 0.00; 0.00; 0.00
9545522.477001; 0.00; 0.00; 0.00
9561214.347004; 0.00; 0.00; 0.00
9577207.524002; 0.00; 0.00; 0.00
9593312.494003; 0.00; 0.00; 0.00
9609272.133003; 0.00; 0.00; 0.00
9625103.175999; 0.00; 0.00; 0.00
9641308.536999; 0.00; 0.00; 0.00
9657120.710003; 0.00; 0.00; 0.00
9673167.831001; 0.00; 0.00; 0.00
9689076.346001; 0.00; 0.00; 0.00
9705209.174999; 0.00; 0.00; 0.00
9721219.045002; 0.00; 0.00; 0.00
9737226.431000; 0.00; 0.00; 0.00
9753214.254002; 0.00; 0.00; 0.00
9769206.463001; 0.00; 0.00; 0.00
9785249.805000; 0.00; 0.00; 0.00
9801212.167999; 0.00; 0.00; 0.00
9817196.343998; 0.00; 0.00; 0.00
9833200.639000; 0.00; 0.00; 0.00
9849187.026001; 0.00; 0.00; 0.00
9867580.723999; 0.00; 0.00; 0.00
9882799.718002; 0.00; 0.00; 0.00
9898005.630001; 0.00; 0.00; 0.00
9913381.665001; 0.00; 0.00; 0.00
9929215.533001; 0.00; 0.00; 0.00
9945231.306999; 0.00; 0.00; 0.00
9961245.738003; 0.00; 0.00; 0.00
9977182.112000; 0.00; 0.00; 0.00
9994489.427002; 0.00; 0.00; 0.00
10009507.596001; 0.00; 0.00; 0.00
10025038.159000; 0.00; 0.00; 0.00
10041015.220001; 0.00; 0.00; 0.00
10059127.434002; 0.00; 0.00; 0.00
10074132.487000; 0.00; 0.00; 0.00
10089272.821003; 0.00; 0.00; 0.00
10105204.996002; 0.00; 0.00; 0.00
10121177.844002; 0.00; 0.00; 0.00
10137216.949001; 0.00; 0.00; 0.00
10153244.867001; 0.00; 0.00; 0.00
10169255.920002; 0.00; 0.00; 0.00
10185241.676003; 0.00; 0.00; 0.00
10201205.909000; 0.00; 0.00; 0.00
10217195.357998; 0.00; 0.00; 0.00
10233264.678001; 0.00; 0.00; 0.00
10249180.892002; 0.00; 0.00; 0.00
10265437.577000; 0.00; 0.00; 0.00
