t; x; y; theta
1616446.938999; 0.00; 0.00; 0.00
1632524.412998; 0.00; 0.00; 0.00
1648540.610001; 0.00; 0.00; 0.00
1664581.389000; 0.00; 0.00; 0.00
1680521.400997; 0.00; 0.00; 0.00
1696542.929001; 0.00; 0.00; 0.00
1712477.599003; 0.00; 0.00; 0.00
1728530.917999; 0.00; 0.00; 0.00
1744492.309002; 0.00; 0.00; 0.00
1760613.521000; 0.00; 0.00; 0.00
1776436.773998; 0.00; 0.00; 0.00
1792523.553997; 0.00; 0.00; 0.00
1808468.518002; 0.00; 0.00; 0.00
1824589.342999; 0.00; 0.00; 0.00
1840506.959999; 0.00; 0.00; 0.00
1858745.779999; 0.00; 0.00; 0.00
1874041.874001; 0.00; 0.00; 0.00
1889246.576000; 0.00; 0.00; 0.00
1904635.677998; 0.00; 0.00; 0.00
1920515.644001; 0.00; 0.00; 0.00
1936387.892002; 0.00; 0.00; 0.00
1954614.723000; 0.00; 0.00; 0.00
1969829.393002; 0.00; 0.00; 0.00
1985286.712997; 0.00; 0.00; 0.00
2000563.398998; 0.00; 0.00; 0.00
2016628.220001; 0.00; 0.00; 0.00
2032607.370998; 0.00; 0.00; 0.00
2048471.098000; 0.00; 0.00; 0.00
2064543.778999; 0.00; 0.00; 0.00
2080554.785000; 0.00; 0.00; 0.00
2096499.868999; 0.00; 0.00; 0.00
2112530.734001; 0.00; 0.00; 0.00
2128574.594002; 0.00; 0.00; 0.00
2144455.854000; 0.00; 0.00; 0.00
2160550.349998; 0.00; 0.00; 0.00
2179369.836998; 0.00; 0.00; 0.00
2194626.310001; 0.00; 0.00; 0.00
2209932.106003; 0.00; 0.00; 0.00
2225127.112000; 0.00; 0.00; 0.00
2240438.799999; 0.00; 0.00; 0.00
2258884.883999; 0.00; 0.00; 0.00
2274080.631001; 0.00; 0.00; 0.00
2289611.952000; 0.00; 0.00; 0.00
2304734.251999; 0.00; 0.00; 0.00
2320417.994999; 0.00; 0.00; 0.00
2338748.117001; 0.00; 0.00; 0.00
2353956.531998; 0.00; 0.00; 0.00
2369305.665001; 0.00; 0.00; 0.00
2384609.544998; 0.00; 0.00; 0.00
2400630.798000; 0.00; 0.00; 0.00
2416594.141998; 0.00; 0.00; 0.00
2432504.612999; 0.00; 0.00; 0.00
2448822.236000; 0.00; 0.00; 0.00
2464586.279999; 0.00; 0.00; 0.00
2480510.542999; 0.00; 0.00; 0.00
2496544.704002; 0.00; 0.00; 0.00
2512487.320999; 0.00; 0.00; 0.00
2528522.743999; 0.00; 0.00; 0.00
2544463.057999; 0.00; 0.00; 0.00
2560485.108997; 0.00; 0.00; 0.00
2579031.926003; 0.00; 0.00; 0.00
2594312.486000; 0.00; 0.00; 0.00
2609569.278000; 0.00; 0.00; 0.00
2625278.725002; 0.00; 0.00; 0.00
2640619.551998; 0.00; 0.00; 0.00
