t; x; y; theta
5341882.809001; 0.00; 0.00; 0.00
5357908.090000; 0.00; 0.00; 0.00
5373830.597000; 0.00; 0.00; 0.00
5389819.415001; 0.00; 0.00; 0.00
5405763.281000; 0.00; 0.00; 0.00
5421951.096000; 0.00; 0.00; 0.00
5437897.974000; 0.00; 0.00; 0.00
5453825.713000; 0.00; 0.00; 0.00
5469646.105000; 0.00; 0.00; 0.00
5485680.385999; 0.00; 0.00; 0.00
5501673.458000; 0.00; 0.00; 0.00
5517686.962000; 0.00; 0.00; 0.00
5533694.823001; 0.00; 0.00; 0.00
5549745.667000; 0.00; 0.00; 0.00
5565717.832001; 0.00; 0.00; 0.00
5581715.360000; 0.00; 0.00; 0.00
5597742.665001; 0.00; 0.00; 0.00
5613876.748000; 0.00; 0.00; 0.00
5629919.102000; 0.00; 0.00; 0.00
5645849.393001; 0.00; 0.00; 0.00
5661718.895000; 0.00; 0.00; 0.00
5677733.993000; 0.00; 0.00; 0.00
5693732.052000; 0.00; 0.00; 0.00
5709710.381001; 0.00; 0.00; 0.00
5725720.397000; 0.00; 0.00; 0.00
5741718.912001; 0.00; 0.00; 0.00
5757717.522000; 0.00; 0.00; 0.00
5773685.690000; 0.00; 0.00; 0.00
5789712.413000; 0.00; 0.00; 0.00
5887441.655000; 0.00; 0.00; 0.00
5902711.275000; 0.00; 0.00; 0.00
5917976.403001; 0.00; 0.00; 0.00
5933948.749001; 0.00; 0.00; 0.00
5950058.080000; 0.00; 0.00; 0.00
5965868.819000; 0.00; 0.00; 0.00
5981909.595000; 0.00; 0.00; 0.00
5999293.866000; 0.00; 0.00; 0.00
6014739.982000; 0.00; 0.00; 0.00
6030048.710999; 0.00; 0.00; 0.00
6046041.909000; 0.00; 0.00; 0.00
6062086.964002; 0.00; 0.00; 0.00
6078073.432000; 0.00; 0.00; 0.00
6094067.232000; 0.00; 0.00; 0.00
6110138.641000; 0.00; 0.00; 0.00
6126064.652000; 0.00; 0.00; 0.00
6142098.106000; 0.00; 0.00; 0.00
6158129.506001; 0.00; 0.00; 0.00
6174113.047000; 0.00; 0.00; 0.00
6190068.876000; 0.00; 0.00; 0.00
6206062.379001; 0.00; 0.00; 0.00
6222177.559000; 0.00; 0.00; 0.00
6238057.239000; 0.00; 0.00; 0.00
6253988.702001; 0.00; 0.00; 0.00
6269991.382001; 0.00; 0.00; 0.00
6286060.852000; 0.00; 0.00; 0.00
6302089.896999; 0.00; 0.00; 0.00
6318070.917000; 0.00; 0.00; 0.00
6334079.731000; 0.00; 0.00; 0.00
6349837.133000; 0.00; 0.00; 0.00
6366057.903000; 0.00; 0.00; 0.00
6382138.048000; 0.00; 0.00; 0.00
6397947.094999; 0.00; 0.00; 0.00
6414229.392000; 0.00; 0.00; 0.00
6430132.445001; 0.00; 0.00; 0.00
6445978.323999; 0.00; 0.00; 0.00
6461968.230000; 0.00; 0.00; 0.00
6477934.151000; 0.00; 0.00; 0.00
6493940.038000; 0.00; 0.00; 0.00
6510059.232000; 0.00; 0.00; 0.00
6526066.787001; 0.00; 0.00; 0.00
6542036.587000; 0.00; 0.00; 0.00
6557995.567000; 0.00; 0.00; 0.00
6573924.094000; 0.00; 0.00; 0.00
6589840.374001; 0.00; 0.00; 0.00
6606045.360001; 0.00; 0.00; 0.00
6622069.774000; 0.00; 0.00; 0.00
6637988.217999; 0.00; 0.00; 0.00
6654079.773001; 0.00; 0.00; 0.00
6669965.908999; 0.00; 0.00; 0.00
6686270.308001; 0.00; 0.00; 0.00
6701923.936001; 0.00; 0.00; 0.00
6717976.879001; 0.00; 0.00; 0.00
6733925.711000; 0.00; 0.00; 0.00
6749924.096000; 0.00; 0.00; 0.00
6765974.113000; 0.00; 0.00; 0.00
6781977.591001; 0.00; 0.00; 0.00
6798072.312000; 0.00; 0.00; 0.00
6814026.487000; 0.00; 0.00; 0.00
6829972.236001; 0.00; 0.00; 0.00
6846063.953000; 0.00; 0.00; 0.00
6861938.292001; 0.00; 0.00; 0.00
6877859.394000; 0.00; 0.00; 0.00
6893954.345000; 0.00; 0.00; 0.00
6909915.060000; 0.00; 0.00; 0.00
6925955.996000; 0.00; 0.00; 0.00
6942097.525001; 0.00; 0.00; 0.00
6960658.297000; 0.00; 0.00; 0.00
6975976.826000; 0.00; 0.00; 0.00
6991222.404000; 0.00; 0.00; 0.00
7006617.472000; 0.00; 0.00; 0.00
7021978.101000; 0.00; 0.00; 0.00
7038001.875000; 0.00; 0.00; 0.00
7054056.716001; 0.00; 0.00; 0.00
7070048.979000; 0.00; 0.00; 0.00
7086082.862000; 0.00; 0.00; 0.00
7102070.748000; 0.00; 0.00; 0.00
7118043.375000; 0.00; 0.00; 0.00
7134056.883000; 0.00; 0.00; 0.00
7150039.617001; 0.00; 0.00; 0.00
7166117.908000; 0.00; 0.00; 0.00
7182331.686000; 0.00; 0.00; 0.00
7198047.701000; 0.00; 0.00; 0.00
7213950.504001; 0.00; 0.00; 0.00
7229972.462001; 0.00; 0.00; 0.00
7245916.504001; 0.00; 0.00; 0.00
7261919.618999; 0.00; 0.00; 0.00
7277924.052999; 0.00; 0.00; 0.00
7293927.018001; 0.00; 0.00; 0.00
7309917.069000; 0.00; 0.00; 0.00
7326060.773000; 0.00; 0.00; 0.00
7342042.344000; 0.00; 0.00; 0.00
7357937.043999; 0.00; 0.00; 0.00
7373917.062000; 0.00; 0.00; 0.00
7390034.171000; 0.00; 0.00; 0.00
7406183.082000; 0.00; 0.00; 0.00
7422045.193001; 0.00; 0.00; 0.00
7438006.730000; 0.00; 0.00; 0.00
7453943.153000; 0.00; 0.00; 0.00
7469858.487000; 0.00; 0.00; 0.00
7485931.504001; 0.00; 0.00; 0.00
7501897.991000; 0.00; 0.00; 0.00
7517914.968000; 0.00; 0.00; 0.00
7533945.235000; 0.00; 0.00; 0.00
7549923.990000; 0.00; 0.00; 0.00
7565885.556002; 0.00; 0.00; 0.00
7581956.310000; 0.00; 0.00; 0.00
7598055.814000; 0.00; 0.00; 0.00
7613914.602999; 0.00; 0.00; 0.00
7630052.178000; 0.00; 0.00; 0.00
7646054.131001; 0.00; 0.00; 0.00
7661930.288000; 0.00; 0.00; 0.00
7678175.928000; 0.00; 0.00; 0.00
7694076.101000; 0.00; 0.00; 0.00
7710044.082001; 0.00; 0.00; 0.00
7726157.502000; 0.00; 0.00; 0.00
7742083.939000; 0.00; 0.00; 0.00
7758068.341001; 0.00; 0.00; 0.00
7774077.581000; 0.00; 0.00; 0.00
7790060.049000; 0.00; 0.00; 0.00
7806152.588000; 0.00; 0.00; 0.00
7821919.047000; 0.00; 0.00; 0.00
7837920.382999; 0.00; 0.00; 0.00
7853972.831000; 0.00; 0.00; 0.00
7869927.516001; 0.00; 0.00; 0.00
7885928.762001; 0.00; 0.00; 0.00
7925620.026001; 0.00; 0.00; 0.00
7940577.742001; 0.00; 0.00; 0.00
7956400.935000; 0.00; 0.00; 0.00
7972382.472000; 0.00; 0.00; 0.00
7993521.467000; 0.00; 0.00; 0.93
8005784.448001; 0.00; 0.00; 2.18
8020259.949000; 0.00; 0.00; 3.63
