t; x; y; theta
4576116.740000; 0.00; 0.00; 0.00
4592062.877000; 0.00; 0.00; 0.00
4608217.124000; 0.00; 0.00; 0.00
4624212.101000; 0.00; 0.00; 0.00
4640305.405000; 0.00; 0.00; 0.00
4656278.503000; 0.00; 0.00; 0.00
4672209.340000; 0.00; 0.00; 0.00
4688144.260000; 0.00; 0.00; 0.00
4704179.043000; 0.00; 0.00; 0.00
4720171.459001; 0.00; 0.00; 0.00
4736146.285001; 0.00; 0.00; 0.00
4752197.735000; 0.00; 0.00; 0.00
4768172.677000; 0.00; 0.00; 0.00
4784179.606000; 0.00; 0.00; 0.00
4800116.381000; 0.00; 0.00; 0.00
4816096.910000; 0.00; 0.00; 0.00
4832100.246000; 0.00; 0.00; 0.00
4848089.099001; 0.00; 0.00; 0.00
4864210.257000; 0.00; 0.00; 0.00
4880283.556999; 0.00; 0.00; 0.00
4896221.530000; 0.00; 0.00; 0.00
4912273.856000; 0.00; 0.00; 0.00
4928145.213000; 0.00; 0.00; 0.00
4944040.294000; 0.00; 0.00; 0.00
4960163.898001; 0.00; 0.00; 0.00
5029358.976001; 0.00; 0.00; 0.00
5043516.415000; 0.00; 0.00; 0.00
5061567.544001; 0.00; 0.00; 0.00
5076394.921000; 0.00; 0.00; 0.00
5091841.490000; 0.00; 0.00; 0.00
5107685.009001; 0.00; 0.00; 0.00
5123660.862000; 0.00; 0.00; 0.00
5141911.857000; 0.00; 0.00; 0.00
5157175.692000; 0.00; 0.00; 0.00
5172426.848001; 0.00; 0.00; 0.00
5187671.640000; 0.00; 0.00; 0.00
5203662.097000; 0.00; 0.00; 0.00
5219662.782001; 0.00; 0.00; 0.00
5235665.792000; 0.00; 0.00; 0.00
5251672.982000; 0.00; 0.00; 0.00
5267671.417000; 0.00; 0.00; 0.00
5288443.095000; 0.00; 0.00; 0.00
5300334.882000; 0.00; 0.00; 0.00
5315680.848000; 0.00; 0.00; 0.00
5331654.923000; 0.00; 0.00; 0.00
5347683.510000; 0.00; 0.00; 0.00
5363671.888000; 0.00; 0.00; 0.00
5379688.655000; 0.00; 0.00; 0.00
5395729.355000; 0.00; 0.00; 0.00
5411697.682000; 0.00; 0.00; 0.00
5427737.556000; 0.00; 0.00; 0.00
5443705.907000; 0.00; 0.00; 0.00
5459775.944000; 0.00; 0.00; 0.00
5475815.432000; 0.00; 0.00; 0.00
5491849.323000; 0.00; 0.00; 0.00
5507857.224999; 0.00; 0.00; 0.00
5523794.184000; 0.00; 0.00; 0.00
5539682.955999; 0.00; 0.00; 0.00
5555689.263000; 0.00; 0.00; 0.00
5571652.173000; 0.00; 0.00; 0.00
5587644.058000; 0.00; 0.00; 0.00
5603690.977000; 0.00; 0.00; 0.00
5619637.971000; 0.00; 0.00; 0.00
5635649.465000; 0.00; 0.00; 0.00
5651623.184000; 0.00; 0.00; 0.00
5667667.438000; 0.00; 0.00; 0.00
5683681.423000; 0.00; 0.00; 0.00
5699678.594000; 0.00; 0.00; 0.00
5721146.200000; 0.00; 0.00; 0.00
5732991.282000; 0.00; 0.00; 0.00
5748623.702001; 0.00; 0.00; 0.00
5763909.301001; 0.00; 0.00; 0.00
5779665.752001; 0.00; 0.00; 0.00
5795648.537000; 0.00; 0.00; 0.00
5811858.927000; 0.00; 0.00; 0.00
5827819.782001; 0.00; 0.00; 0.00
5843630.794001; 0.00; 0.00; 0.00
5859666.055000; 0.00; 0.00; 0.00
5875908.272000; 0.00; 0.00; 0.00
5891680.675000; 0.00; 0.00; 0.00
5907697.552000; 0.00; 0.00; 0.00
5923660.155000; 0.00; 0.00; 0.00
5939880.052000; 0.00; 0.00; 0.00
5955811.335000; 0.00; 0.00; 0.00
5971856.344999; 0.00; 0.00; 0.00
5989532.197000; 0.00; 0.00; 0.00
6004751.145000; 0.00; 0.00; 0.00
6020105.838000; 0.00; 0.00; 0.00
6035805.052000; 0.00; 0.00; 0.00
6051689.724000; 0.00; 0.00; 0.00
6076337.112000; 0.00; 0.00; 0.00
6085007.263000; 0.00; 0.00; 0.00
6100069.330000; 0.00; 0.00; 0.00
6115651.872000; 0.00; 0.00; 0.00
6131677.118000; 0.00; 0.00; 0.00
6147667.103000; 0.00; 0.00; 0.00
6163670.650001; 0.00; 0.00; 0.00
6179672.573000; 0.00; 0.00; 0.00
6195668.346001; 0.00; 0.00; 0.00
6211674.188000; 0.00; 0.00; 0.00
6227669.160000; 0.00; 0.00; 0.00
6243666.132000; 0.00; 0.00; 0.00
6259680.272000; 0.00; 0.00; 0.00
6275676.041000; 0.00; 0.00; 0.00
6291711.629999; 0.00; 0.00; 0.00
6307674.018000; 0.00; 0.00; 0.00
6323678.757001; 0.00; 0.00; 0.00
6339654.691000; 0.00; 0.00; 0.00
6355651.738000; 0.00; 0.00; 0.00
6371670.544001; 0.00; 0.00; 0.00
6387700.991000; 0.00; 0.00; 0.00
6403668.356000; 0.00; 0.00; 0.00
6419671.190001; 0.00; 0.00; 0.00
6435667.099999; 0.00; 0.00; 0.00
6451672.385000; 0.00; 0.00; 0.00
6467676.843000; 0.00; 0.00; 0.00
6483646.804000; 0.00; 0.00; 0.00
6499673.488000; 0.00; 0.00; 0.00
6515949.030001; 0.00; 0.00; 0.00
6531846.162999; 0.00; 0.00; 0.00
6547767.591000; 0.00; 0.00; 0.00
6563869.165000; 0.00; 0.00; 0.00
6579791.823000; 0.00; 0.00; 0.00
6595811.118000; 0.00; 0.00; 0.00
6611791.452000; 0.00; 0.00; 0.00
6627834.229000; 0.00; 0.00; 0.00
6643814.448000; 0.00; 0.00; 0.00
6659809.660000; 0.00; 0.00; 0.00
6675689.646000; 0.00; 0.00; 0.00
6691677.838000; 0.00; 0.00; 0.00
6707805.907000; 0.00; 0.00; 0.00
6724300.601001; 0.00; 0.00; 0.00
6739930.897000; 0.00; 0.00; 0.00
6755801.076000; 0.00; 0.00; 0.00
6772148.046000; 0.00; 0.00; 0.00
6787795.480000; 0.00; 0.00; 0.00
6803816.160000; 0.00; 0.00; 0.00
6819814.198999; 0.00; 0.00; 0.00
6835806.113999; 0.00; 0.00; 0.00
6851814.893000; 0.00; 0.00; 0.00
6867823.190001; 0.00; 0.00; 0.00
6883809.452000; 0.00; 0.00; 0.00
6899916.909000; 0.00; 0.00; 0.00
6915955.914000; 0.00; 0.00; 0.00
6931683.542000; 0.00; 0.00; 0.00
6947657.927000; 0.00; 0.00; 0.00
6963816.210000; 0.00; 0.00; 0.00
6979796.703000; 0.00; 0.00; 0.00
7010534.129000; 0.00; 0.00; 2.23
7019261.594000; 0.00; 0.00; 3.13
7027985.687000; 0.00; 0.00; 4.02
7043674.896000; 0.00; 0.00; 5.60
