t; x; y; theta
5100359.551001; 0.00; 0.00; 0.00
5115810.528001; 0.00; 0.00; 0.00
5132391.895000; 0.00; 0.00; 0.00
5148160.406000; 0.00; 0.00; 0.00
5163980.763000; 0.00; 0.00; 0.00
5179904.454000; 0.00; 0.00; 0.00
5195984.457000; 0.00; 0.00; 0.00
5212007.808000; 0.00; 0.00; 0.00
5227986.975000; 0.00; 0.00; 0.00
5243992.749000; 0.00; 0.00; 0.00
5259886.077000; 0.00; 0.00; 0.00
5275799.101000; 0.00; 0.00; 0.00
5291825.856000; 0.00; 0.00; 0.00
5307793.447000; 0.00; 0.00; 0.00
5323837.997000; 0.00; 0.00; 0.00
5340895.621000; 0.00; 0.00; 0.00
5355922.559000; 0.00; 0.00; 0.00
5371729.231000; 0.00; 0.00; 0.00
5387879.079000; 0.00; 0.00; 0.00
5404081.895000; 0.00; 0.00; 0.00
5419975.939000; 0.00; 0.00; 0.00
5435916.080000; 0.00; 0.00; 0.00
5454268.385000; 0.00; 0.00; 0.00
5469695.303000; 0.00; 0.00; 0.00
5485154.289001; 0.00; 0.00; 0.00
5500680.865000; 0.00; 0.00; 0.00
5515917.285000; 0.00; 0.00; 0.00
5531842.134000; 0.00; 0.00; 0.00
5607620.643000; 0.00; 0.00; 0.00
5623298.816999; 0.00; 0.00; 0.00
5640209.159000; 0.00; 0.00; 0.00
5655113.079000; 0.00; 0.00; 0.00
5671101.967000; 0.00; 0.00; 0.00
5689174.311000; 0.00; 0.00; 0.00
5704268.682000; 0.00; 0.00; 0.00
5719161.214000; 0.00; 0.00; 0.00
5735404.790000; 0.00; 0.00; 0.00
5751441.932000; 0.00; 0.00; 0.00
5769997.621000; 0.00; 0.00; 0.00
5785025.272000; 0.00; 0.00; 0.00
5800060.155000; 0.00; 0.00; 0.00
5815494.257000; 0.00; 0.00; 0.00
5833687.679999; 0.00; 0.00; 0.00
5848969.811999; 0.00; 0.00; 0.00
5864205.546000; 0.00; 0.00; 0.00
5880008.864000; 0.00; 0.00; 0.00
5895258.523001; 0.00; 0.00; 0.00
5911427.540000; 0.00; 0.00; 0.00
5927458.690001; 0.00; 0.00; 0.00
5943306.493999; 0.00; 0.00; 0.00
5959306.623000; 0.00; 0.00; 0.00
5975298.003000; 0.00; 0.00; 0.00
5992766.268000; 0.00; 0.00; 0.00
6008241.899000; 0.00; 0.00; 0.00
6023694.368000; 0.00; 0.00; 0.00
6039505.108000; 0.00; 0.00; 0.00
6055416.196000; 0.00; 0.00; 0.00
6071418.971000; 0.00; 0.00; 0.00
6087358.964000; 0.00; 0.00; 0.00
6103288.326000; 0.00; 0.00; 0.00
6119175.481000; 0.00; 0.00; 0.00
6135158.467000; 0.00; 0.00; 0.00
6151240.270000; 0.00; 0.00; 0.00
6167179.448999; 0.00; 0.00; 0.00
6183305.248000; 0.00; 0.00; 0.00
6199157.684999; 0.00; 0.00; 0.00
6215228.065001; 0.00; 0.00; 0.00
6231454.788000; 0.00; 0.00; 0.00
6247485.817000; 0.00; 0.00; 0.00
6263191.153000; 0.00; 0.00; 0.00
6279408.179000; 0.00; 0.00; 0.00
6295434.922999; 0.00; 0.00; 0.00
6311305.740000; 0.00; 0.00; 0.00
6327396.660000; 0.00; 0.00; 0.00
6343140.787000; 0.00; 0.00; 0.00
6361281.125000; 0.00; 0.00; 0.00
6376327.488000; 0.00; 0.00; 0.00
6391319.426000; 0.00; 0.00; 0.00
6407456.831000; 0.00; 0.00; 0.00
6423474.585000; 0.00; 0.00; 0.00
6439355.639000; 0.00; 0.00; 0.00
6455308.136001; 0.00; 0.00; 0.00
6479044.254999; 0.00; 0.00; 0.00
6487736.340000; 0.00; 0.00; 0.00
6503258.792000; 0.00; 0.00; 0.00
6519461.205000; 0.00; 0.00; 0.00
6535448.209000; 0.00; 0.00; 0.00
6551727.976999; 0.00; 0.00; 0.00
6567495.885000; 0.00; 0.00; 0.00
6583304.615001; 0.00; 0.00; 0.00
6599344.995000; 0.00; 0.00; 0.00
6615213.873000; 0.00; 0.00; 0.00
6631416.210000; 0.00; 0.00; 0.00
6647428.242000; 0.00; 0.00; 0.00
6663429.253000; 0.00; 0.00; 0.00
6679355.701000; 0.00; 0.00; 0.00
6695411.967000; 0.00; 0.00; 0.00
6711428.223000; 0.00; 0.00; 0.00
6727688.271000; 0.00; 0.00; 0.00
6743608.790000; 0.00; 0.00; 0.00
6759679.213000; 0.00; 0.00; 0.00
6775362.024000; 0.00; 0.00; 0.00
6791421.367001; 0.00; 0.00; 0.00
6807448.908999; 0.00; 0.00; 0.00
6823382.152000; 0.00; 0.00; 0.00
6839277.521000; 0.00; 0.00; 0.00
6855200.213000; 0.00; 0.00; 0.00
6871180.783000; 0.00; 0.00; 0.00
6887455.826000; 0.00; 0.00; 0.00
6903449.760000; 0.00; 0.00; 0.00
6919351.487000; 0.00; 0.00; 0.00
6935424.366000; 0.00; 0.00; 0.00
6951243.986000; 0.00; 0.00; 0.00
6967261.886000; 0.00; 0.00; 0.00
7004158.801001; 0.00; 0.00; 2.22
7019412.384000; 0.00; 0.00; 3.78
7034608.188999; 0.00; 0.00; 5.33
7050392.106999; 0.00; 0.00; 6.92
7066314.319000; 0.00; 0.00; 8.52
7084350.309999; 0.00; 0.00; 10.42
7099414.828000; 0.00; 0.00; 11.97
