t; x; y; theta
5012208.689000; 0.00; 0.00; 0.00
5024769.998000; 0.00; 0.00; 0.00
5040845.919000; 0.00; 0.00; 0.00
5056749.489000; 0.00; 0.00; 0.00
5072668.565001; 0.00; 0.00; 0.00
5088634.246000; 0.00; 0.00; 0.00
5104684.103000; 0.00; 0.00; 0.00
5120670.000000; 0.00; 0.00; 0.00
5136634.238001; 0.00; 0.00; 0.00
5152578.125000; 0.00; 0.00; 0.00
5168713.296000; 0.00; 0.00; 0.00
5184687.620001; 0.00; 0.00; 0.00
5200740.993000; 0.00; 0.00; 0.00
5216620.247001; 0.00; 0.00; 0.00
5235233.420000; 0.00; 0.00; 0.00
5250520.150001; 0.00; 0.00; 0.00
5265438.587000; 0.00; 0.00; 0.00
5280894.645000; 0.00; 0.00; 0.00
5297055.743001; 0.00; 0.00; 0.00
5312838.851000; 0.00; 0.00; 0.00
5329138.187000; 0.00; 0.00; 0.00
5345145.113000; 0.00; 0.00; 0.00
5361339.467000; 0.00; 0.00; 0.00
5376652.264001; 0.00; 0.00; 0.00
5443284.660000; 0.00; 0.00; 0.00
5459465.071000; 0.00; 0.00; 0.00
5475283.047001; 0.00; 0.00; 0.00
5493276.496000; 0.00; 0.00; 0.00
5508494.657001; 0.00; 0.00; 0.00
5523340.108000; 0.00; 0.00; 0.00
5539264.717000; 0.00; 0.00; 0.00
5557302.810000; 0.00; 0.00; 0.00
5572125.470000; 0.00; 0.00; 0.00
5587256.144000; 0.00; 0.00; 0.00
5605567.250000; 0.00; 0.00; 0.00
5620890.320001; 0.00; 0.00; 0.00
5636235.342000; 0.00; 0.00; 0.00
5651535.724999; 0.00; 0.00; 0.00
5667467.805000; 0.00; 0.00; 0.00
5683419.314000; 0.00; 0.00; 0.00
5699443.864000; 0.00; 0.00; 0.00
5715579.094001; 0.00; 0.00; 0.00
5731454.326000; 0.00; 0.00; 0.00
5747330.812999; 0.00; 0.00; 0.00
5763248.410000; 0.00; 0.00; 0.00
5781251.375999; 0.00; 0.00; 0.00
5796374.506001; 0.00; 0.00; 0.00
5814681.852000; 0.00; 0.00; 0.00
5827425.504001; 0.00; 0.00; 0.00
5843445.113001; 0.00; 0.00; 0.00
5859435.113999; 0.00; 0.00; 0.00
5875452.162000; 0.00; 0.00; 0.00
5891479.768001; 0.00; 0.00; 0.00
5907446.733000; 0.00; 0.00; 0.00
5923443.038000; 0.00; 0.00; 0.00
5939451.877000; 0.00; 0.00; 0.00
5955424.274000; 0.00; 0.00; 0.00
5971482.424000; 0.00; 0.00; 0.00
5987449.790000; 0.00; 0.00; 0.00
6004750.906000; 0.00; 0.00; 0.00
6019724.921000; 0.00; 0.00; 0.00
6035600.503000; 0.00; 0.00; 0.00
6051582.742001; 0.00; 0.00; 0.00
6067458.840000; 0.00; 0.00; 0.00
6083415.616000; 0.00; 0.00; 0.00
6099421.839001; 0.00; 0.00; 0.00
6115574.354000; 0.00; 0.00; 0.00
6131571.101000; 0.00; 0.00; 0.00
6147465.320000; 0.00; 0.00; 0.00
6163487.028000; 0.00; 0.00; 0.00
6179438.061001; 0.00; 0.00; 0.00
6195433.770000; 0.00; 0.00; 0.00
6211598.748000; 0.00; 0.00; 0.00
6233855.255000; 0.00; 0.00; 0.00
6246318.492001; 0.00; 0.00; 0.00
6261481.204000; 0.00; 0.00; 0.00
6276879.308001; 0.00; 0.00; 0.00
6292127.832000; 0.00; 0.00; 0.00
6307552.814000; 0.00; 0.00; 0.00
6323500.676001; 0.00; 0.00; 0.00
6339520.854000; 0.00; 0.00; 0.00
6355488.640000; 0.00; 0.00; 0.00
6371487.627001; 0.00; 0.00; 0.00
6387429.020000; 0.00; 0.00; 0.00
6403422.442000; 0.00; 0.00; 0.00
6419419.625000; 0.00; 0.00; 0.00
6435422.751000; 0.00; 0.00; 0.00
6451416.245000; 0.00; 0.00; 0.00
6467477.328000; 0.00; 0.00; 0.00
6483594.016000; 0.00; 0.00; 0.00
6499269.784000; 0.00; 0.00; 0.00
6515540.128000; 0.00; 0.00; 0.00
6531605.367001; 0.00; 0.00; 0.00
6547613.912000; 0.00; 0.00; 0.00
6563444.267000; 0.00; 0.00; 0.00
6579383.834001; 0.00; 0.00; 0.00
6595427.196001; 0.00; 0.00; 0.00
6611412.452000; 0.00; 0.00; 0.00
6627443.722001; 0.00; 0.00; 0.00
6654710.989000; 0.00; 0.00; 0.00
6660133.969000; 0.00; 0.00; 0.00
6675496.213000; 0.00; 0.00; 0.00
6691475.410001; 0.00; 0.00; 0.00
6707559.730000; 0.00; 0.00; 0.00
6723637.109000; 0.00; 0.00; 0.00
6739395.649000; 0.00; 0.00; 0.00
6755363.006000; 0.00; 0.00; 0.00
6771444.896000; 0.00; 0.00; 0.00
6787342.588000; 0.00; 0.00; 0.00
6803585.673000; 0.00; 0.00; 0.00
6819461.159000; 0.00; 0.00; 0.00
6835565.811000; 0.00; 0.00; 0.00
6851565.810000; 0.00; 0.00; 0.00
6867707.119000; 0.00; 0.00; 0.00
6883596.041000; 0.00; 0.00; 0.00
6899602.169000; 0.00; 0.00; 0.00
6915525.545000; 0.00; 0.00; 0.00
6931690.657000; 0.00; 0.00; 0.00
6947439.843000; 0.00; 0.00; 0.00
6963602.325000; 0.00; 0.00; 0.00
6979501.725000; 0.00; 0.00; 0.00
7001261.577000; 0.00; 0.00; 1.22
7013230.933000; 0.00; 0.00; 2.53
7028653.934000; 0.00; 0.00; 4.10
7044616.879001; 0.00; 0.00; 5.74
7060248.804000; 0.00; 0.00; 7.33
7075740.993000; 0.00; 0.00; 8.92
7091698.576000; 0.00; 0.00; 10.49
7107693.037000; 0.00; 0.00; 12.14
7123498.215001; 0.00; 0.00; 13.75
7139595.760000; 0.00; 0.00; 15.39
7155581.883000; 0.00; 0.00; 17.04
7171678.651000; 0.00; 0.00; 18.66
7187608.105000; 0.00; 0.00; 20.33
7203658.799002; 0.00; 0.00; 21.95
7219573.780001; 0.00; 0.00; 23.58
7235946.479000; 0.00; 0.00; 25.22
7251343.331000; 0.00; 0.00; 26.87
7269546.351001; 0.00; 0.00; 28.74
7284886.691001; 0.00; 0.00; 30.31
7300353.471001; 0.00; 0.00; 31.89
7315771.324000; 0.00; 0.00; 33.47
7331567.003000; 0.00; 0.00; 35.04
7347652.405001; 0.00; 0.00; 36.67
7363570.690001; 0.00; 0.00; 38.31
7379451.263000; 0.00; 0.00; 39.91
7395558.310000; 0.00; 0.00; 41.55
7411492.745000; 0.00; 0.00; 43.19
7427430.458000; 0.00; 0.00; 44.80
7443504.916000; 0.00; 0.00; 46.44
7459375.546000; 0.00; 0.00; 48.08
