t; x; y; theta
5054259.351000; 0.00; 0.00; 0.00
5070270.568001; 0.00; 0.00; 0.00
5086467.596000; 0.00; 0.00; 0.00
5102340.151999; 0.00; 0.00; 0.00
5118212.421000; 0.00; 0.00; 0.00
5134225.519000; 0.00; 0.00; 0.00
5150251.572001; 0.00; 0.00; 0.00
5166067.613998; 0.00; 0.00; 0.00
5182369.162999; 0.00; 0.00; 0.00
5198291.059000; 0.00; 0.00; 0.00
5214341.191000; 0.00; 0.00; 0.00
5230238.743000; 0.00; 0.00; 0.00
5246215.871000; 0.00; 0.00; 0.00
5262256.347000; 0.00; 0.00; 0.00
5278332.919000; 0.00; 0.00; 0.00
5294203.796000; 0.00; 0.00; 0.00
5310211.156000; 0.00; 0.00; 0.00
5326185.402000; 0.00; 0.00; 0.00
5342169.886000; 0.00; 0.00; 0.00
5358342.927000; 0.00; 0.00; 0.00
5374406.830000; 0.00; 0.00; 0.00
5390402.886000; 0.00; 0.00; 0.00
5406089.026000; 0.00; 0.00; 0.00
5424262.082001; 0.00; 0.00; 0.00
5439693.649000; 0.00; 0.00; 0.00
5456287.879000; 0.00; 0.00; 0.00
5471615.127000; 0.00; 0.00; 0.00
5486759.272000; 0.00; 0.00; 0.00
5502128.586000; 0.00; 0.00; 0.00
5518202.143000; 0.00; 0.00; 0.00
5534216.680000; 0.00; 0.00; 0.00
5638510.938000; 0.00; 0.00; 0.00
5653882.834000; 0.00; 0.00; 0.00
5668793.568999; 0.00; 0.00; 0.00
5686845.052000; 0.00; 0.00; 0.00
5701690.380000; 0.00; 0.00; 0.00
5716758.839999; 0.00; 0.00; 0.00
5734728.223001; 0.00; 0.00; 0.00
5749526.077000; 0.00; 0.00; 0.00
5765187.757999; 0.00; 0.00; 0.00
5781079.568000; 0.00; 0.00; 0.00
5797236.476000; 0.00; 0.00; 0.00
5813167.694000; 0.00; 0.00; 0.00
5829147.533000; 0.00; 0.00; 0.00
5845007.844000; 0.00; 0.00; 0.00
5861141.607000; 0.00; 0.00; 0.00
5877229.915999; 0.00; 0.00; 0.00
5893019.815999; 0.00; 0.00; 0.00
5908822.415999; 0.00; 0.00; 0.00
5924892.273000; 0.00; 0.00; 0.00
5941160.702999; 0.00; 0.00; 0.00
5957082.517000; 0.00; 0.00; 0.00
5973126.179999; 0.00; 0.00; 0.00
5990973.234000; 0.00; 0.00; 0.00
6006434.617999; 0.00; 0.00; 0.00
6024983.741000; 0.00; 0.00; 0.00
6037040.422000; 0.00; 0.00; 0.00
6052984.099000; 0.00; 0.00; 0.00
6068948.698000; 0.00; 0.00; 0.00
6084966.763000; 0.00; 0.00; 0.00
6101001.875999; 0.00; 0.00; 0.00
6116993.421000; 0.00; 0.00; 0.00
6132945.898000; 0.00; 0.00; 0.00
6148965.485999; 0.00; 0.00; 0.00
6164804.578000; 0.00; 0.00; 0.00
6183108.328000; 0.00; 0.00; 0.00
6198257.089001; 0.00; 0.00; 0.00
6213520.599000; 0.00; 0.00; 0.00
6229098.048000; 0.00; 0.00; 0.00
6244966.292000; 0.00; 0.00; 0.00
6260960.757999; 0.00; 0.00; 0.00
6276935.384999; 0.00; 0.00; 0.00
6292940.395000; 0.00; 0.00; 0.00
6308950.572000; 0.00; 0.00; 0.00
6324908.028000; 0.00; 0.00; 0.00
6341005.575000; 0.00; 0.00; 0.00
6356972.607000; 0.00; 0.00; 0.00
6373122.988998; 0.00; 0.00; 0.00
6389121.093000; 0.00; 0.00; 0.00
6405773.622999; 0.00; 0.00; 0.00
6420770.085999; 0.00; 0.00; 0.00
6437086.604000; 0.00; 0.00; 0.00
6453171.779000; 0.00; 0.00; 0.00
6468993.755000; 0.00; 0.00; 0.00
6485145.542999; 0.00; 0.00; 0.00
6500935.290999; 0.00; 0.00; 0.00
6516967.107000; 0.00; 0.00; 0.00
6532967.261001; 0.00; 0.00; 0.00
6548934.020000; 0.00; 0.00; 0.00
6564956.620000; 0.00; 0.00; 0.00
6580982.632999; 0.00; 0.00; 0.00
6597004.160999; 0.00; 0.00; 0.00
6612982.099999; 0.00; 0.00; 0.00
6628986.735000; 0.00; 0.00; 0.00
6644968.554000; 0.00; 0.00; 0.00
6661007.364000; 0.00; 0.00; 0.00
6677224.660999; 0.00; 0.00; 0.00
6693114.320000; 0.00; 0.00; 0.00
6711883.246000; 0.00; 0.00; 0.00
6725099.995999; 0.00; 0.00; 0.00
