t; x; y; theta
5623329.668000; 0.00; 0.00; 0.00
5639324.455001; 0.00; 0.00; 0.00
5655216.665001; 0.00; 0.00; 0.00
5671213.968000; 0.00; 0.00; 0.00
5687171.103001; 0.00; 0.00; 0.00
5703207.615001; 0.00; 0.00; 0.00
5719202.774000; 0.00; 0.00; 0.00
5735209.418999; 0.00; 0.00; 0.00
5751197.400001; 0.00; 0.00; 0.00
5767215.370000; 0.00; 0.00; 0.00
5783292.177999; 0.00; 0.00; 0.00
5862745.049000; 0.00; 0.00; 0.00
5878724.689000; 0.00; 0.00; 0.00
5896787.112000; 0.00; 0.00; 0.00
5911646.747000; 0.00; 0.00; 0.00
5926697.356000; 0.00; 0.00; 0.00
5944733.042001; 0.00; 0.00; 0.00
5959559.632999; 0.00; 0.00; 0.00
5974703.423000; 0.00; 0.00; 0.00
5991768.079000; 0.00; 0.00; 0.00
6007193.872000; 0.00; 0.00; 0.00
6022795.814000; 0.00; 0.00; 0.00
6038794.650001; 0.00; 0.00; 0.00
6054853.914001; 0.00; 0.00; 0.00
6070858.128000; 0.00; 0.00; 0.00
6086786.113000; 0.00; 0.00; 0.00
6102872.288000; 0.00; 0.00; 0.00
6118862.528000; 0.00; 0.00; 0.00
6134858.431001; 0.00; 0.00; 0.00
6156492.331000; 0.00; 0.00; 0.00
6168444.881000; 0.00; 0.00; 0.00
6183670.040001; 0.00; 0.00; 0.00
6198793.147000; 0.00; 0.00; 0.00
6214840.835000; 0.00; 0.00; 0.00
6230820.633000; 0.00; 0.00; 0.00
6246853.376000; 0.00; 0.00; 0.00
6262836.582000; 0.00; 0.00; 0.00
6278841.517000; 0.00; 0.00; 0.00
6296106.481999; 0.00; 0.00; 0.00
6311107.337000; 0.00; 0.00; 0.00
6326748.184000; 0.00; 0.00; 0.00
6342834.132000; 0.00; 0.00; 0.00
6358844.600000; 0.00; 0.00; 0.00
6374972.082001; 0.00; 0.00; 0.00
6390871.393001; 0.00; 0.00; 0.00
6406984.974001; 0.00; 0.00; 0.00
6422909.497002; 0.00; 0.00; 0.00
6438995.566001; 0.00; 0.00; 0.00
6454996.542000; 0.00; 0.00; 0.00
6471089.462000; 0.00; 0.00; 0.00
6489614.160000; 0.00; 0.00; 0.00
6504918.605000; 0.00; 0.00; 0.00
6520312.956000; 0.00; 0.00; 0.00
6534849.983001; 0.00; 0.00; 0.00
6550752.396000; 0.00; 0.00; 0.00
6566727.932000; 0.00; 0.00; 0.00
6584723.319000; 0.00; 0.00; 0.00
6599909.647000; 0.00; 0.00; 0.00
6615154.939000; 0.00; 0.00; 0.00
6631011.260000; 0.00; 0.00; 0.00
6646998.134000; 0.00; 0.00; 0.00
6662960.283001; 0.00; 0.00; 0.00
6678996.047999; 0.00; 0.00; 0.00
6694957.745000; 0.00; 0.00; 0.00
6710978.917001; 0.00; 0.00; 0.00
