t; x; y; theta
21364246.454999; 0.00; 0.00; 0.00
21379724.990999; 0.00; 0.00; 0.00
21394762.360999; 0.00; 0.00; 0.00
21410577.981001; 0.00; 0.00; 0.00
21426676.559999; 0.00; 0.00; 0.00
21442646.097000; 0.00; 0.00; 0.00
21458695.441999; 0.00; 0.00; 0.00
21476675.264001; 0.00; 0.00; 0.00
21491830.319999; 0.00; 0.00; 0.00
21506963.848999; 0.00; 0.00; 0.00
21522659.487999; 0.00; 0.00; 0.00
21538627.263000; 0.00; 0.00; 0.00
21554751.802999; 0.00; 0.00; 0.00
21570728.328000; 0.00; 0.00; 0.00
21587992.999000; 0.00; 0.00; 0.00
21603059.360000; 0.00; 0.00; 0.00
21618682.778999; 0.00; 0.00; 0.00
21634694.308000; 0.00; 0.00; 0.00
21650627.775000; 0.00; 0.00; 0.00
21666705.559999; 0.00; 0.00; 0.00
21682679.143000; 0.00; 0.00; 0.00
21698689.745000; 0.00; 0.00; 0.00
21714533.424000; 0.00; 0.00; 0.00
21730644.204000; 0.00; 0.00; 0.00
21747000.466000; 0.00; 0.00; 0.00
21762583.837000; 0.00; 0.00; 0.00
21778528.138000; 0.00; 0.00; 0.00
21794670.290000; 0.00; 0.00; 0.00
21810669.912000; 0.00; 0.00; 0.00
21826727.434999; 0.00; 0.00; 0.00
21842681.483000; 0.00; 0.00; 0.00
21858679.433000; 0.00; 0.00; 0.00
21874600.013000; 0.00; 0.00; 0.00
21893862.344999; 0.00; 0.00; 0.00
21907411.907999; 0.00; 0.00; 0.00
21922685.363999; 0.00; 0.00; 0.00
21938691.790999; 0.00; 0.00; 0.00
21954566.054000; 0.00; 0.00; 0.00
21972776.224999; 0.00; 0.00; 0.00
21987415.095000; 0.00; 0.00; 0.00
22002543.750000; 0.00; 0.00; 0.00
22018550.585999; 0.00; 0.00; 0.00
22034551.561999; 0.00; 0.00; 0.00
22050517.500999; 0.00; 0.00; 0.00
22066554.008999; 0.00; 0.00; 0.00
22082673.356999; 0.00; 0.00; 0.00
22098666.980000; 0.00; 0.00; 0.00
22114783.794000; 0.00; 0.00; 0.00
22130639.037999; 0.00; 0.00; 0.00
22148983.596999; 0.00; 0.00; 0.00
22164212.308999; 0.00; 0.00; 0.00
22179286.246999; 0.00; 0.00; 0.00
22194715.131999; 0.00; 0.00; 0.00
22210562.973000; 0.00; 0.00; 0.00
22226619.415000; 0.00; 0.00; 0.00
22242686.087000; 0.00; 0.00; 0.00
22261137.028999; 0.00; 0.00; 0.00
22276192.400999; 0.00; 0.00; 0.00
22291305.622000; 0.00; 0.00; 0.00
22306644.731999; 0.00; 0.00; 0.00
22322679.467000; 0.00; 0.00; 0.00
22338702.171999; 0.00; 0.00; 0.00
22354736.155999; 0.00; 0.00; 0.00
22370708.617000; 0.00; 0.00; 0.00
22387860.822000; 0.00; 0.00; 0.00
22402924.151999; 0.00; 0.00; 0.00
22418605.242000; 0.00; 0.00; 0.00
22434656.296000; 0.00; 0.00; 0.00
22450585.002000; 0.00; 0.00; 0.00
22466485.184000; 0.00; 0.00; 0.00
22484775.799999; 0.00; 0.00; 0.00
22499827.328000; 0.00; 0.00; 0.00
22515069.471999; 0.00; 0.00; 0.00
22530701.436999; 0.00; 0.00; 0.00
22546777.761999; 0.00; 0.00; 0.00
22562509.370999; 0.00; 0.00; 0.00
22578689.422999; 0.00; 0.00; 0.00
22594668.348999; 0.00; 0.00; 0.00
22611140.268999; 0.00; 0.00; 0.00
22626725.599999; 0.00; 0.00; 0.00
22642626.151999; 0.00; 0.00; 0.00
22661153.915999; 0.00; 0.00; 0.00
22674529.739999; 0.00; 0.00; 0.00
22690584.174000; 0.00; 0.00; 0.00
22706617.530000; 0.00; 0.00; 0.00
22722618.475999; 0.00; 0.00; 0.00
22739622.351000; 0.00; 0.00; 0.00
22754746.641999; 0.00; 0.00; 0.00
22770652.143000; 0.00; 0.00; 0.00
22786491.823001; 0.00; 0.00; 0.00
22802618.683000; 0.00; 0.00; 0.00
22819421.499000; 0.00; 0.00; 0.00
22834501.452999; 0.00; 0.00; 0.00
22850657.774000; 0.00; 0.00; 0.00
22866482.134000; 0.00; 0.00; 0.00
