t; x; y; theta
5832129.036000; 0.00; 0.00; 0.00
5848124.053000; 0.00; 0.00; 0.00
5864139.050000; 0.00; 0.00; 0.00
5880083.472000; 0.00; 0.00; 0.00
5896195.084001; 0.00; 0.00; 0.00
5912221.532001; 0.00; 0.00; 0.00
5928197.271001; 0.00; 0.00; 0.00
5944078.270000; 0.00; 0.00; 0.00
5960125.159000; 0.00; 0.00; 0.00
5976091.972001; 0.00; 0.00; 0.00
5992053.829000; 0.00; 0.00; 0.00
6008090.411000; 0.00; 0.00; 0.00
6024118.332001; 0.00; 0.00; 0.00
6042339.325001; 0.00; 0.00; 0.00
6061303.391001; 0.00; 0.00; 0.00
6076632.118000; 0.00; 0.00; 0.00
6088664.088000; 0.00; 0.00; 0.00
6104251.060000; 0.00; 0.00; 0.00
6120267.746000; 0.00; 0.00; 0.00
6138727.815000; 0.00; 0.00; 0.00
6153966.749001; 0.00; 0.00; 0.00
6169691.875001; 0.00; 0.00; 0.00
6184950.948000; 0.00; 0.00; 0.00
6200449.801001; 0.00; 0.00; 0.00
6216372.264000; 0.00; 0.00; 0.00
6232182.974001; 0.00; 0.00; 0.00
6250994.004001; 0.00; 0.00; 0.00
6264088.872001; 0.00; 0.00; 0.00
6280192.149000; 0.00; 0.00; 0.00
6296123.828000; 0.00; 0.00; 0.00
6400125.666000; 0.00; 0.00; 0.00
6416122.921000; 0.00; 0.00; 0.00
6432119.246000; 0.00; 0.00; 0.00
6457315.101001; 0.00; 0.00; 0.00
6466086.369000; 0.00; 0.00; 0.00
6481624.953001; 0.00; 0.00; 0.00
6497675.146001; 0.00; 0.00; 0.00
6512326.336999; 0.00; 0.00; 0.00
6528267.106002; 0.00; 0.00; 0.00
6544214.606000; 0.00; 0.00; 0.00
6560310.872000; 0.00; 0.00; 0.00
6576264.510001; 0.00; 0.00; 0.00
6592215.899000; 0.00; 0.00; 0.00
6608243.174000; 0.00; 0.00; 0.00
6624290.402000; 0.00; 0.00; 0.00
6640372.298000; 0.00; 0.00; 0.00
6656246.933001; 0.00; 0.00; 0.00
6672210.368001; 0.00; 0.00; 0.00
6688112.866000; 0.00; 0.00; 0.00
6704283.601000; 0.00; 0.00; 0.00
6720272.554001; 0.00; 0.00; 0.00
6736211.870001; 0.00; 0.00; 0.00
6752287.866000; 0.00; 0.00; 0.00
6768253.055000; 0.00; 0.00; 0.00
6784098.248001; 0.00; 0.00; 0.00
6800067.586999; 0.00; 0.00; 0.00
6816036.841001; 0.00; 0.00; 0.00
6832120.148001; 0.00; 0.00; 0.00
6848310.081000; 0.00; 0.00; 0.00
6864288.063000; 0.00; 0.00; 0.00
6880281.649000; 0.00; 0.00; 0.00
6896254.365000; 0.00; 0.00; 0.00
6912133.554001; 0.00; 0.00; 0.00
