t; x; y; theta
13991621.374001; 0.00; 0.00; 0.00
14003467.578000; 0.00; 0.00; 0.00
14019523.837000; 0.00; 0.00; 0.00
14035379.977999; 0.00; 0.00; 0.00
14051374.695001; 0.00; 0.00; 0.00
14067371.461000; 0.00; 0.00; 0.00
14083404.092999; 0.00; 0.00; 0.00
14099400.493000; 0.00; 0.00; 0.00
14115379.739000; 0.00; 0.00; 0.00
14131375.447001; 0.00; 0.00; 0.00
14147371.502001; 0.00; 0.00; 0.00
14163404.289001; 0.00; 0.00; 0.00
14179359.738001; 0.00; 0.00; 0.00
14195402.615000; 0.00; 0.00; 0.00
14211460.039000; 0.00; 0.00; 0.00
14227437.400001; 0.00; 0.00; 0.00
14243481.088000; 0.00; 0.00; 0.00
14259427.515000; 0.00; 0.00; 0.00
14275468.917000; 0.00; 0.00; 0.00
14291394.035001; 0.00; 0.00; 0.00
14307398.130000; 0.00; 0.00; 0.00
14323311.429000; 0.00; 0.00; 0.00
14339370.144000; 0.00; 0.00; 0.00
14355414.188000; 0.00; 0.00; 0.00
14371417.003000; 0.00; 0.00; 0.00
14387603.528001; 0.00; 0.00; 0.00
14403391.050000; 0.00; 0.00; 0.00
14419542.546000; 0.00; 0.00; 0.00
14435541.447001; 0.00; 0.00; 0.00
14451609.324000; 0.00; 0.00; 0.00
14467547.727000; 0.00; 0.00; 0.00
14483505.922000; 0.00; 0.00; 0.00
14499403.412001; 0.00; 0.00; 0.00
14515431.329000; 0.00; 0.00; 0.00
14531417.655000; 0.00; 0.00; 0.00
14547526.480000; 0.00; 0.00; 0.00
14563505.219001; 0.00; 0.00; 0.00
14579478.793000; 0.00; 0.00; 0.00
14595364.984000; 0.00; 0.00; 0.00
14611393.155000; 0.00; 0.00; 0.00
14627446.218000; 0.00; 0.00; 0.00
14643421.681000; 0.00; 0.00; 0.00
14659429.331000; 0.00; 0.00; 0.00
14675437.894000; 0.00; 0.00; 0.00
14691426.832000; 0.00; 0.00; 0.00
14707434.557000; 0.00; 0.00; 0.00
14723427.108000; 0.00; 0.00; 0.00
14740192.837001; 0.00; 0.00; 0.00
14755379.847000; 0.00; 0.00; 0.00
