t; x; y; theta
7796152.360000; 0.00; 0.00; 0.00
7811223.311000; 0.00; 0.00; 0.00
7826412.183000; 0.00; 0.00; 0.00
7841873.962000; 0.00; 0.00; 0.00
7857268.391000; 0.00; 0.00; 0.00
7873514.392000; 0.00; 0.00; 0.00
7889043.062000; 0.00; 0.00; 0.00
7905071.301000; 0.00; 0.00; 0.00
7920874.533000; 0.00; 0.00; 0.00
7937046.488000; 0.00; 0.00; 0.00
7953009.372000; 0.00; 0.00; 0.00
7969306.524000; 0.00; 0.00; 0.00
7984974.416000; 0.00; 0.00; 0.00
8000984.089000; 0.00; 0.00; 0.00
8016896.733000; 0.00; 0.00; 0.00
8032989.297000; 0.00; 0.00; 0.00
8049005.257000; 0.00; 0.00; 0.00
8064909.230000; 0.00; 0.00; 0.00
8080910.178000; 0.00; 0.00; 0.00
8096982.998000; 0.00; 0.00; 0.00
8113025.429000; 0.00; 0.00; 0.00
8129076.023000; 0.00; 0.00; 0.00
8147456.995000; 0.00; 0.00; 0.00
8162697.323000; 0.00; 0.00; 0.00
8178422.469000; 0.00; 0.00; 0.00
8193659.024000; 0.00; 0.00; 0.00
8209777.081000; 0.00; 0.00; 0.00
8225176.128000; 0.00; 0.00; 0.00
8243525.745000; 0.00; 0.00; 0.00
8258974.064000; 0.00; 0.00; 0.00
8274037.316000; 0.00; 0.00; 0.00
8289795.272000; 0.00; 0.00; 0.00
8305078.472000; 0.00; 0.00; 0.00
8320924.512000; 0.00; 0.00; 0.00
8336907.271000; 0.00; 0.00; 0.00
8353063.470000; 0.00; 0.00; 0.00
8368899.592000; 0.00; 0.00; 0.00
8384857.556000; 0.00; 0.00; 0.00
8400845.222000; 0.00; 0.00; 0.00
8417019.104000; 0.00; 0.00; 0.00
8432898.973000; 0.00; 0.00; 0.00
8449020.001000; 0.00; 0.00; 0.00
8464930.840000; 0.00; 0.00; 0.00
8481024.144000; 0.00; 0.00; 0.00
8497014.009000; 0.00; 0.00; 0.00
8513113.419000; 0.00; 0.00; 0.00
8528975.506000; 0.00; 0.00; 0.00
8545043.199000; 0.00; 0.00; 0.00
8561006.394000; 0.00; 0.00; 0.00
8577085.497000; 0.00; 0.00; 0.00
8592980.834000; 0.00; 0.00; 0.00
8609174.087000; 0.00; 0.00; 0.00
8624940.417000; 0.00; 0.00; 0.00
8641027.121000; 0.00; 0.00; 0.00
8656968.777000; 0.00; 0.00; 0.00
8672926.243000; 0.00; 0.00; 0.00
8689002.908000; 0.00; 0.00; 0.00
8705031.857000; 0.00; 0.00; 0.00
8720987.120000; 0.00; 0.00; 0.00
8736959.196000; 0.00; 0.00; 0.00
8753017.472000; 0.00; 0.00; 0.00
8768975.914000; 0.00; 0.00; 0.00
8785143.856000; 0.00; 0.00; 0.00
8800987.937000; 0.00; 0.00; 0.00
8817119.675000; 0.00; 0.00; 0.00
8833002.694000; 0.00; 0.00; 0.00
8848979.647000; 0.00; 0.00; 0.00
8865045.605000; 0.00; 0.00; 0.00
8881063.368000; 0.00; 0.00; 0.00
8897012.294000; 0.00; 0.00; 0.00
8913193.255000; 0.00; 0.00; 0.00
8928985.093000; 0.00; 0.00; 0.00
8945024.536000; 0.00; 0.00; 0.00
8961008.268000; 0.00; 0.00; 0.00
8977081.493000; 0.00; 0.00; 0.00
9000906.042000; 0.00; 0.00; 0.00
9009498.450000; 0.00; 0.00; 0.00
9024868.916000; 0.00; 0.00; 0.00
9040843.646000; 0.00; 0.00; 0.00
9056861.636000; 0.00; 0.00; 0.00
9075057.671000; 0.00; 0.00; 0.00
9090093.178000; 0.00; 0.00; 0.00
9105263.743000; 0.00; 0.00; 0.00
9120966.038000; 0.00; 0.00; 0.00
9136992.084000; 0.00; 0.00; 0.00
9153023.797000; 0.00; 0.00; 0.00
9169090.908000; 0.00; 0.00; 0.00
9185359.846000; 0.00; 0.00; 0.00
9200971.916000; 0.00; 0.00; 0.00
9219556.074000; 0.00; 0.00; 0.00
9234772.759000; 0.00; 0.00; 0.00
9250029.659000; 0.00; 0.00; 0.00
9265340.748000; 0.00; 0.00; 0.00
9281016.121000; 0.00; 0.00; 0.00
9296988.736000; 0.00; 0.00; 0.00
9312951.276000; 0.00; 0.00; 0.00
9328901.875000; 0.00; 0.00; 0.00
9345023.823000; 0.00; 0.00; 0.00
9360954.718000; 0.00; 0.00; 0.00
9377134.579000; 0.00; 0.00; 0.00
9392849.184000; 0.00; 0.00; 0.00
9411266.607000; 0.00; 0.00; 0.00
9426344.476000; 0.00; 0.00; 0.00
9441648.334000; 0.00; 0.00; 0.00
9456962.504000; 0.00; 0.00; 0.00
9472901.104000; 0.00; 0.00; 0.00
9488956.494000; 0.00; 0.00; 0.00
9504991.026000; 0.00; 0.00; 0.00
9520919.297000; 0.00; 0.00; 0.00
9537012.234000; 0.00; 0.00; 0.00
9553060.265000; 0.00; 0.00; 0.00
9568984.077000; 0.00; 0.00; 0.00
9585159.593000; 0.00; 0.00; 0.00
9601172.714000; 0.00; 0.00; 0.00
9625588.545000; 0.00; 0.00; 0.00
9634146.848000; 0.00; 0.00; 0.00
9649245.927000; 0.00; 0.00; 0.00
9664881.120000; 0.00; 0.00; 0.00
9680949.028000; 0.00; 0.00; 0.00
9696961.878000; 0.00; 0.00; 0.00
9713076.522000; 0.00; 0.00; 0.00
9728927.760000; 0.00; 0.00; 0.00
9744998.161000; 0.00; 0.00; 0.00
9761017.831000; 0.00; 0.00; 0.00
9777082.642000; 0.00; 0.00; 0.00
9793011.806000; 0.00; 0.00; 0.00
9809240.428000; 0.00; 0.00; 0.00
9825046.798000; 0.00; 0.00; 0.00
9843566.379000; 0.00; 0.00; 0.00
9858716.127000; 0.00; 0.00; 0.00
9874063.297000; 0.00; 0.00; 0.00
9889167.992000; 0.00; 0.00; 0.00
9905094.756000; 0.00; 0.00; 0.00
9921021.172000; 0.00; 0.00; 0.00
9937058.893000; 0.00; 0.00; 0.00
9953042.345000; 0.00; 0.00; 0.00
9968948.430000; 0.00; 0.00; 0.00
9990678.374000; 0.00; 0.00; 0.19
10002463.200000; 0.00; 0.00; 0.43
10017472.155000; 0.00; 0.00; 0.74
10032844.650000; 0.00; 0.00; 1.04
10050974.130000; 0.00; 0.00; 1.41
10065964.738000; 0.00; 0.00; 1.72
10081034.069000; 0.00; 0.00; 2.02
10096958.890000; 0.00; 0.00; 2.33
10113057.154000; 0.00; 0.00; 2.66
10128874.845000; 0.00; 0.00; 2.97
10144938.867000; 0.00; 0.00; 3.29
10161118.775000; 0.00; 0.00; 3.62
10177167.961000; 0.00; 0.00; 3.95
10192979.493000; 0.00; 0.00; 4.27
10209003.289000; 0.00; 0.00; 4.59
10224985.685000; 0.00; 0.00; 4.91
10243329.980000; 0.00; 0.00; 5.30
10258473.383000; 0.00; 0.00; 5.61
10273617.343000; 0.00; 0.00; 5.91
10289003.331000; 0.00; 0.00; 6.22
10304873.381000; 0.00; 0.00; 6.53
10320902.611000; 0.00; 0.00; 6.85
10337023.810000; 0.00; 0.00; 7.18
10353069.803000; 0.00; 0.00; 7.51
10369036.597000; 0.00; 0.00; 7.83
10384898.849000; 0.00; 0.00; 8.15
10401252.334000; 0.00; 0.00; 8.49
10417107.955000; 0.00; 0.00; 8.80
10432961.633000; 0.00; 0.00; 9.12
10449105.403000; 0.00; 0.00; 9.44
10465053.351000; 0.00; 0.00; 9.77
10481049.082000; 0.00; 0.00; 10.09
10496981.785000; 0.00; 0.00; 10.41
10512962.500000; 0.00; 0.00; 10.73
10528888.822000; 0.00; 0.00; 11.06
10545055.408000; 0.00; 0.00; 11.38
10561048.112000; 0.00; 0.00; 11.71
10577119.251000; 0.00; 0.00; 12.04
10593015.841000; 0.00; 0.00; 12.36
10609218.440000; 0.00; 0.00; 12.68
10624916.863000; 0.00; 0.00; 13.01
10641026.196000; 0.00; 0.00; 13.32
10657067.033000; 0.00; 0.00; 13.65
10673066.994000; 0.00; 0.00; 13.98
10689034.828000; 0.00; 0.00; 14.29
10705066.754000; 0.00; 0.00; 14.62
10720951.638000; 0.00; 0.00; 14.94
10737012.595000; 0.00; 0.00; 15.26
10752969.974000; 0.00; 0.00; 15.59
10769071.258000; 0.00; 0.00; 15.91
10787722.457000; 0.00; 0.00; 16.30
10803071.796000; 0.00; 0.00; 16.62
10818404.971000; 0.00; 0.00; 16.93
10833645.488000; 0.00; 0.00; 17.23
10849048.780000; 0.00; 0.00; 17.54
10865004.048000; 0.00; 0.00; 17.86
10880868.214000; 0.00; 0.00; 18.17
10896980.873000; 0.00; 0.00; 18.50
10913015.340000; 0.00; 0.00; 18.82
10929072.724000; 0.00; 0.00; 19.15
10945037.949000; 0.00; 0.00; 19.47
10960959.846000; 0.00; 0.00; 19.80
10977057.888000; 0.00; 0.00; 20.12
10994469.338000; 0.00; 0.00; 20.45
11009531.123000; 0.00; 0.00; 20.70
11024877.035000; 0.00; 0.00; 20.94
11040873.283000; 0.00; 0.00; 21.19
11058979.779000; 0.00; 0.00; 21.50
11073945.894000; 0.00; 0.00; 21.74
11089060.221000; 0.00; 0.00; 21.99
11105007.511000; 0.00; 0.00; 22.23
11120968.022000; 0.00; 0.00; 22.50
11136832.170000; 0.00; 0.00; 22.75
11153000.076000; 0.00; 0.00; 23.01
11168991.085000; 0.00; 0.00; 23.27
11185079.494000; 0.00; 0.00; 23.54
11200974.961000; 0.00; 0.00; 23.80
11217037.191000; 0.00; 0.00; 24.05
11233001.054000; 0.00; 0.00; 24.32
11249015.034000; 0.00; 0.00; 24.57
11264988.451000; 0.00; 0.00; 24.84
11281143.168000; 0.00; 0.00; 25.10
11297027.449000; 0.00; 0.00; 25.36
11313141.268000; 0.00; 0.00; 25.62
11328977.108000; 0.00; 0.00; 25.88
11345038.035000; 0.00; 0.00; 26.13
11361025.965000; 0.00; 0.00; 26.40
11377324.242000; 0.00; 0.00; 26.65
11392986.796000; 0.00; 0.00; 26.92
11409142.262000; 0.00; 0.00; 27.17
11424987.630000; 0.00; 0.00; 27.44
11441053.194000; 0.00; 0.00; 27.69
11456907.137000; 0.00; 0.00; 27.96
11473108.905000; 0.00; 0.00; 28.22
11488960.751000; 0.00; 0.00; 28.48
11504959.786000; 0.00; 0.00; 28.73
11521013.545000; 0.00; 0.00; 29.00
11536844.102000; 0.00; 0.00; 29.26
11553034.454000; 0.00; 0.00; 29.51
11568999.003000; 0.00; 0.00; 29.78
11585196.755000; 0.00; 0.00; 30.04
11600966.658000; 0.00; 0.00; 30.30
11619065.356000; 0.00; 0.00; 30.60
11634107.486000; 0.00; 0.00; 30.85
11649290.599000; 0.00; 0.00; 31.09
11664980.671000; 0.00; 0.00; 31.34
11680911.418000; 0.00; 0.00; 31.59
11697018.139000; 0.00; 0.00; 31.85
11712917.918000; 0.00; 0.00; 32.12
11728988.123000; 0.00; 0.00; 32.37
11745020.671000; 0.00; 0.00; 32.64
11760889.168000; 0.00; 0.00; 32.90
11777120.739000; 0.00; 0.00; 33.16
11792907.684000; 0.00; 0.00; 33.42
11808912.304000; 0.00; 0.00; 33.67
11824846.594000; 0.00; 0.00; 33.93
11843260.449000; 0.00; 0.00; 34.24
11858342.073000; 0.00; 0.00; 34.49
11874594.905000; 0.00; 0.00; 34.75
11890069.920000; 0.00; 0.00; 35.01
11905264.850000; 0.00; 0.00; 35.25
11921035.674000; 0.00; 0.00; 35.51
11937056.100000; 0.00; 0.00; 35.76
11953007.441000; 0.00; 0.00; 36.02
11969121.987000; 0.00; 0.00; 36.28
11987465.028000; 0.00; 0.00; 36.57
12002353.706000; 0.00; 0.00; 36.76
12017341.019000; 0.00; 0.00; 36.96
12032908.871000; 0.00; 0.00; 37.16
12048887.506000; 0.00; 0.00; 37.36
12064882.760000; 0.00; 0.00; 37.57
12081028.323000; 0.00; 0.00; 37.78
12096994.125000; 0.00; 0.00; 37.99
12113110.885000; 0.00; 0.00; 38.20
12128987.537000; 0.00; 0.00; 38.41
12145045.854000; 0.00; 0.00; 38.62
12160938.600000; 0.00; 0.00; 38.83
12177052.182000; 0.00; 0.00; 39.04
12192956.860000; 0.00; 0.00; 39.25
12209490.667000; 0.00; 0.00; 39.47
12225004.004000; 0.00; 0.00; 39.67
12241359.013000; 0.00; 0.00; 39.87
12256875.010000; 0.00; 0.00; 40.09
12273068.202000; 0.00; 0.00; 40.29
12289009.338000; 0.00; 0.00; 40.51
12305107.935000; 0.00; 0.00; 40.71
12321009.798000; 0.00; 0.00; 40.92
12337122.450000; 0.00; 0.00; 41.13
12353013.303000; 0.00; 0.00; 41.34
12368893.060000; 0.00; 0.00; 41.55
12384932.709000; 0.00; 0.00; 41.76
12400888.004000; 0.00; 0.00; 41.97
12416942.544000; 0.00; 0.00; 42.18
12432970.170000; 0.00; 0.00; 42.38
12448862.540000; 0.00; 0.00; 42.59
12467143.707000; 0.00; 0.00; 42.84
12482459.095000; 0.00; 0.00; 43.04
12497679.248000; 0.00; 0.00; 43.24
12513071.144000; 0.00; 0.00; 43.44
12528952.274000; 0.00; 0.00; 43.64
12545098.158000; 0.00; 0.00; 43.86
12560882.620000; 0.00; 0.00; 44.06
