t; x; y; theta
8725000.000000; 2.12; 1.49; -128.88
8741667.000000; 2.12; 1.49; -128.86
8758333.000000; 2.12; 1.49; -128.86
8775000.000000; 2.12; 1.49; -128.85
8791667.000000; 2.12; 1.49; -128.85
8808333.000000; 2.12; 1.49; -128.88
8825000.000000; 2.12; 1.49; -128.86
8841667.000000; 2.12; 1.49; -128.86
8858333.000000; 2.12; 1.49; -128.85
8875000.000000; 2.12; 1.49; -128.85
8891667.000000; 2.12; 1.49; -128.86
8908333.000000; 2.12; 1.49; -128.86
8925000.000000; 2.12; 1.49; -128.86
8933333.000000; 2.12; 1.49; -128.85
8950000.000000; 2.12; 1.49; -128.86
8966667.000000; 2.12; 1.49; -128.85
8983333.000000; 2.12; 1.49; -128.84
9000000.000000; 2.12; 1.49; -128.87
9016667.000000; 2.12; 1.49; -128.85
9033333.000000; 2.12; 1.49; -128.86
9050000.000000; 2.12; 1.49; -128.85
9066667.000000; 2.12; 1.49; -128.85
9083333.000000; 2.12; 1.49; -128.84
9100000.000000; 2.12; 1.49; -128.86
9116667.000000; 2.12; 1.49; -128.86
9133333.000000; 2.12; 1.49; -128.87
9141667.000000; 2.12; 1.49; -128.86
9158333.000000; 2.12; 1.49; -128.84
9175000.000000; 2.12; 1.49; -128.86
9191667.000000; 2.12; 1.49; -128.86
9208333.000000; 2.12; 1.49; -128.87
9225000.000000; 2.12; 1.49; -128.86
9241667.000000; 2.12; 1.49; -128.85
9258333.000000; 2.12; 1.49; -128.85
9275000.000000; 2.12; 1.49; -128.86
9291667.000000; 2.12; 1.49; -128.85
9308333.000000; 2.12; 1.49; -128.86
9325000.000000; 2.12; 1.49; -128.86
9341667.000000; 2.12; 1.49; -128.87
9350000.000000; 2.12; 1.49; -128.88
9366667.000000; 2.12; 1.49; -128.85
9383333.000000; 2.12; 1.49; -128.87
9400000.000000; 2.12; 1.49; -128.87
9416667.000000; 2.12; 1.49; -128.88
9433333.000000; 2.12; 1.49; -128.87
9450000.000000; 2.12; 1.49; -128.85
9466667.000000; 2.12; 1.49; -128.85
9483333.000000; 2.12; 1.49; -128.86
9500000.000000; 2.12; 1.49; -128.85
9516667.000000; 2.12; 1.49; -128.87
9533333.000000; 2.12; 1.49; -128.86
9541667.000000; 2.12; 1.49; -128.85
9558333.000000; 2.12; 1.49; -128.85
9575000.000000; 2.12; 1.49; -128.85
9591667.000000; 2.12; 1.49; -128.85
9608333.000000; 2.12; 1.49; -128.87
9625000.000000; 2.12; 1.49; -128.87
9641667.000000; 2.12; 1.49; -128.85
9658333.000000; 2.12; 1.49; -128.85
9675000.000000; 2.12; 1.49; -128.86
9691667.000000; 2.12; 1.49; -128.85
9708333.000000; 2.12; 1.49; -128.86
9725000.000000; 2.12; 1.49; -128.87
9733333.000000; 2.12; 1.49; -128.86
9750000.000000; 2.12; 1.49; -128.86
9766667.000000; 2.12; 1.49; -128.85
9783333.000000; 2.12; 1.49; -128.86
9800000.000000; 2.12; 1.49; -128.87
9816667.000000; 2.12; 1.49; -128.88
9833333.000000; 2.12; 1.49; -128.87
9850000.000000; 2.12; 1.49; -128.85
9866667.000000; 2.12; 1.49; -128.85
9883333.000000; 2.12; 1.49; -128.84
9900000.000000; 2.12; 1.49; -128.84
9916667.000000; 2.12; 1.49; -128.86
9933333.000000; 2.12; 1.49; -128.86
9941667.000000; 2.12; 1.49; -128.85
9958333.000000; 2.12; 1.49; -128.86
9975000.000000; 2.12; 1.49; -128.86
9991667.000000; 2.12; 1.49; -128.85
10008333.000000; 2.12; 1.49; -128.85
10025000.000000; 2.12; 1.49; -128.86
10041667.000000; 2.12; 1.49; -128.85
10058333.000000; 2.12; 1.49; -128.87
10075000.000000; 2.12; 1.49; -128.86
10091667.000000; 2.12; 1.49; -128.85
10108333.000000; 2.12; 1.49; -128.85
10125000.000000; 2.12; 1.49; -128.85
10133333.000000; 2.12; 1.49; -128.84
10150000.000000; 2.12; 1.49; -128.83
10166667.000000; 2.12; 1.49; -128.87
10183333.000000; 2.12; 1.49; -128.87
10200000.000000; 2.12; 1.49; -128.85
10216667.000000; 2.12; 1.49; -128.87
10233333.000000; 2.12; 1.49; -128.85
10250000.000000; 2.12; 1.49; -128.86
10266667.000000; 2.12; 1.49; -128.86
10283333.000000; 2.12; 1.49; -128.85
10300000.000000; 2.12; 1.49; -128.85
10316667.000000; 2.12; 1.49; -128.85
10333333.000000; 2.12; 1.49; -128.85
10341667.000000; 2.12; 1.49; -128.86
10358333.000000; 2.12; 1.49; -128.87
10375000.000000; 2.12; 1.49; -128.85
10391667.000000; 2.12; 1.49; -128.87
10408333.000000; 2.12; 1.49; -128.88
10425000.000000; 2.12; 1.49; -128.87
10441667.000000; 2.12; 1.49; -128.85
10458333.000000; 2.12; 1.49; -128.84
10475000.000000; 2.12; 1.49; -128.85
10491667.000000; 2.12; 1.49; -128.88
10508333.000000; 2.12; 1.49; -128.84
10525000.000000; 2.12; 1.49; -128.85
10533333.000000; 2.12; 1.49; -128.85
10550000.000000; 2.12; 1.49; -128.83
10566667.000000; 2.12; 1.49; -128.87
10583333.000000; 2.12; 1.49; -128.87
10600000.000000; 2.12; 1.49; -128.87
10616667.000000; 2.12; 1.49; -128.86
10633333.000000; 2.12; 1.49; -128.86
10650000.000000; 2.12; 1.49; -128.87
10666667.000000; 2.12; 1.49; -128.85
10683333.000000; 2.12; 1.49; -128.87
10700000.000000; 2.12; 1.49; -128.87
10716667.000000; 2.12; 1.49; -128.86
10733333.000000; 2.12; 1.49; -128.85
10741667.000000; 2.12; 1.49; -128.85
10758333.000000; 2.12; 1.49; -128.86
10775000.000000; 2.12; 1.49; -128.86
10791667.000000; 2.12; 1.49; -128.85
10808333.000000; 2.12; 1.49; -128.86
10825000.000000; 2.12; 1.49; -128.86
10841667.000000; 2.12; 1.49; -128.85
10858333.000000; 2.12; 1.49; -128.86
10875000.000000; 2.12; 1.49; -128.86
10891667.000000; 2.12; 1.49; -128.87
10908333.000000; 2.12; 1.49; -128.86
10925000.000000; 2.12; 1.49; -128.84
10933333.000000; 2.12; 1.49; -128.85
10950000.000000; 2.12; 1.49; -128.86
10966667.000000; 2.12; 1.49; -128.84
10983333.000000; 2.12; 1.49; -128.86
11000000.000000; 2.12; 1.49; -128.86
11016667.000000; 2.12; 1.49; -128.87
11033333.000000; 2.12; 1.49; -128.85
11050000.000000; 2.12; 1.49; -128.86
11066667.000000; 2.12; 1.49; -128.86
11083333.000000; 2.12; 1.49; -128.85
11100000.000000; 2.12; 1.49; -128.87
11116667.000000; 2.12; 1.49; -128.85
11133333.000000; 2.12; 1.49; -128.86
11141667.000000; 2.12; 1.49; -128.87
11158333.000000; 2.12; 1.49; -128.87
11175000.000000; 2.12; 1.49; -128.86
11191667.000000; 2.12; 1.49; -128.86
11208333.000000; 2.12; 1.49; -128.87
11225000.000000; 2.12; 1.49; -128.84
11241667.000000; 2.12; 1.49; -128.87
11258333.000000; 2.12; 1.49; -128.87
11275000.000000; 2.12; 1.49; -128.85
11291667.000000; 2.12; 1.49; -128.87
11308333.000000; 2.12; 1.49; -128.86
11325000.000000; 2.12; 1.49; -128.86
11333333.000000; 2.12; 1.49; -128.86
11350000.000000; 2.12; 1.49; -128.87
11366667.000000; 2.12; 1.49; -128.85
11383333.000000; 2.12; 1.49; -128.87
11400000.000000; 2.12; 1.49; -128.85
11416667.000000; 2.12; 1.49; -128.87
11433333.000000; 2.12; 1.49; -128.86
11450000.000000; 2.12; 1.49; -128.85
11466667.000000; 2.12; 1.49; -128.86
11483333.000000; 2.12; 1.49; -128.86
11500000.000000; 2.12; 1.49; -128.87
11516667.000000; 2.12; 1.49; -128.86
11533333.000000; 2.12; 1.49; -128.85
11541667.000000; 2.12; 1.49; -128.88
11558333.000000; 2.12; 1.49; -128.85
11575000.000000; 2.12; 1.49; -128.87
11591667.000000; 2.12; 1.49; -128.85
11608333.000000; 2.12; 1.49; -128.83
11625000.000000; 2.12; 1.49; -128.87
11641667.000000; 2.12; 1.49; -128.86
11658333.000000; 2.12; 1.49; -128.85
11675000.000000; 2.12; 1.49; -128.87
11691667.000000; 2.12; 1.49; -128.86
11708333.000000; 2.12; 1.49; -128.86
11725000.000000; 2.12; 1.49; -128.85
11741667.000000; 2.12; 1.49; -128.87
11750000.000000; 2.12; 1.49; -128.86
11766667.000000; 2.12; 1.49; -128.85
11783333.000000; 2.12; 1.49; -128.87
11800000.000000; 2.12; 1.49; -128.86
11816667.000000; 2.12; 1.49; -128.87
11833333.000000; 2.12; 1.49; -128.85
11850000.000000; 2.12; 1.49; -128.87
11866667.000000; 2.12; 1.49; -128.88
11883333.000000; 2.12; 1.49; -128.86
11900000.000000; 2.12; 1.49; -128.86
11916667.000000; 2.12; 1.49; -128.85
11933333.000000; 2.12; 1.49; -128.86
11941667.000000; 2.12; 1.49; -128.86
11958333.000000; 2.12; 1.49; -128.87
11975000.000000; 2.12; 1.49; -128.85
11991667.000000; 2.12; 1.49; -128.85
12008333.000000; 2.12; 1.49; -128.87
12025000.000000; 2.12; 1.49; -128.86
12041667.000000; 2.12; 1.49; -128.85
12058333.000000; 2.12; 1.49; -128.85
12075000.000000; 2.12; 1.49; -128.84
12091667.000000; 2.12; 1.49; -128.86
12108333.000000; 2.12; 1.49; -128.84
12125000.000000; 2.12; 1.49; -128.87
12141667.000000; 2.12; 1.49; -128.84
12150000.000000; 2.12; 1.49; -128.85
12166667.000000; 2.12; 1.49; -128.86
12183333.000000; 2.12; 1.49; -128.88
12200000.000000; 2.12; 1.49; -128.86
12216667.000000; 2.12; 1.49; -128.88
12233333.000000; 2.12; 1.49; -128.85
12250000.000000; 2.12; 1.49; -128.86
12266667.000000; 2.12; 1.49; -128.87
12283333.000000; 2.12; 1.49; -128.84
12300000.000000; 2.12; 1.49; -128.85
12316667.000000; 2.12; 1.49; -128.85
