t; x; y; theta
35950000.000000; 0.99; 0.26; 80.94
35958333.000000; 0.99; 0.26; 80.94
35974999.000000; 0.99; 0.26; 80.94
35991666.000000; 0.99; 0.26; 80.85
36008333.000000; 0.99; 0.26; 80.86
36033333.000000; 0.99; 0.26; 80.95
36050000.000000; 0.99; 0.26; 80.94
36058333.000000; 0.99; 0.26; 80.86
36075000.000000; 0.99; 0.26; 80.87
36091666.000000; 0.99; 0.26; 80.86
36108333.000000; 0.99; 0.26; 80.94
36125000.000000; 0.99; 0.26; 80.86
36133333.000000; 0.99; 0.26; 80.95
36150000.000000; 0.99; 0.26; 80.95
36166666.000000; 0.99; 0.26; 80.86
36191666.000000; 0.99; 0.26; 80.85
36208333.000000; 0.99; 0.26; 80.87
36224999.000000; 0.99; 0.26; 80.94
36233333.000000; 0.99; 0.26; 80.95
36250000.000000; 0.99; 0.26; 80.94
36266666.000000; 0.99; 0.26; 80.94
36283333.000000; 0.99; 0.26; 80.86
36300000.000000; 0.99; 0.26; 80.86
36308333.000000; 0.99; 0.26; 80.95
36325000.000000; 0.99; 0.26; 80.93
36349999.000000; 0.99; 0.26; 80.94
36366666.000000; 0.99; 0.26; 80.95
36383333.000000; 0.99; 0.26; 80.95
36391666.000000; 0.99; 0.26; 80.94
36408333.000000; 0.99; 0.26; 80.95
36425000.000000; 0.99; 0.26; 80.86
36441666.000000; 0.99; 0.26; 80.87
36458333.000000; 0.99; 0.26; 80.96
36483333.000000; 0.99; 0.26; 80.94
36491666.000000; 0.99; 0.26; 80.94
36508333.000000; 0.99; 0.26; 80.86
36525000.000000; 0.99; 0.26; 80.86
36541666.000000; 0.99; 0.26; 80.87
36558333.000000; 0.99; 0.26; 80.85
36575000.000000; 0.99; 0.26; 80.86
36583333.000000; 0.99; 0.26; 80.86
36599999.000000; 0.99; 0.26; 80.94
36616666.000000; 0.99; 0.26; 80.86
36633333.000000; 0.99; 0.26; 80.87
36658333.000000; 0.99; 0.26; 80.86
36666666.000000; 0.99; 0.26; 80.95
36683333.000000; 0.99; 0.26; 80.94
36700000.000000; 0.99; 0.26; 80.86
36716666.000000; 0.99; 0.26; 80.86
36733333.000000; 0.99; 0.26; 80.85
36750000.000000; 0.99; 0.26; 80.94
36758333.000000; 0.99; 0.26; 80.85
36775000.000000; 0.99; 0.26; 80.94
36791666.000000; 0.99; 0.26; 80.86
36808333.000000; 0.99; 0.26; 80.85
36833333.000000; 0.99; 0.26; 80.95
36841666.000000; 0.99; 0.26; 80.94
36858333.000000; 0.99; 0.26; 80.94
36875000.000000; 0.99; 0.26; 80.94
36891666.000000; 0.99; 0.26; 80.86
36908333.000000; 0.99; 0.26; 80.95
36925000.000000; 0.99; 0.26; 80.86
36933333.000000; 0.99; 0.26; 80.86
36950000.000000; 0.99; 0.26; 80.86
36974999.000000; 0.99; 0.26; 80.95
36991666.000000; 0.99; 0.26; 80.94
37008333.000000; 0.99; 0.26; 80.94
37016666.000000; 0.99; 0.26; 80.94
37033333.000000; 0.99; 0.26; 80.95
37050000.000000; 0.99; 0.26; 80.86
37066666.000000; 0.99; 0.26; 80.94
37083333.000000; 0.99; 0.26; 80.95
37099999.000000; 0.99; 0.26; 80.86
37108333.000000; 0.99; 0.26; 80.95
37133333.000000; 0.99; 0.26; 80.94
37150000.000000; 0.99; 0.26; 80.94
37166666.000000; 0.99; 0.26; 80.94
37183333.000000; 0.99; 0.26; 80.95
37191666.000000; 0.99; 0.26; 80.94
37208333.000000; 0.99; 0.26; 80.86
37224999.000000; 0.99; 0.26; 80.86
37241666.000000; 0.99; 0.26; 80.94
37258333.000000; 0.99; 0.26; 80.94
37275000.000000; 0.99; 0.26; 80.95
37291666.000000; 0.99; 0.26; 80.87
37308333.000000; 0.99; 0.26; 80.86
37325000.000000; 0.99; 0.26; 80.86
37341666.000000; 0.99; 0.26; 80.86
37358333.000000; 0.99; 0.26; 80.86
37366666.000000; 0.99; 0.26; 80.94
37383333.000000; 0.99; 0.26; 80.95
37400000.000000; 0.99; 0.26; 80.94
37425000.000000; 0.99; 0.26; 80.85
37441666.000000; 0.99; 0.26; 80.86
37450000.000000; 0.99; 0.26; 80.94
37466666.000000; 0.99; 0.26; 80.87
37483333.000000; 0.99; 0.26; 80.86
37500000.000000; 0.99; 0.26; 80.86
37516666.000000; 0.99; 0.26; 80.86
37525000.000000; 0.99; 0.26; 80.86
37541666.000000; 0.99; 0.26; 80.94
