t; x; y; theta
5957982.283000; 0.00; 0.00; 0.00
5970136.034000; 0.00; 0.00; 0.00
5989108.094000; 0.00; 0.00; 0.00
6002216.834000; 0.00; 0.00; 0.00
6018192.963000; 0.00; 0.00; 0.00
6034533.935000; 0.00; 0.00; 0.00
6050444.500000; 0.00; 0.00; 0.00
6066481.713000; 0.00; 0.00; 0.00
6082126.740000; 0.00; 0.00; 0.00
6098236.629000; 0.00; 0.00; 0.00
6117046.592000; 0.00; 0.00; 0.00
6132392.097000; 0.00; 0.00; 0.00
6147760.563000; 0.00; 0.00; 0.00
6166236.769000; 0.00; 0.00; 0.00
6178283.813000; 0.00; 0.00; 0.00
6193972.257000; 0.00; 0.00; 0.00
6210015.562000; 0.00; 0.00; 0.00
6225986.174000; 0.00; 0.00; 0.00
6241944.504000; 0.00; 0.00; 0.00
6258009.569000; 0.00; 0.00; 0.00
6274077.852000; 0.00; 0.00; 0.00
6290128.831000; 0.00; 0.00; 0.00
6305868.709000; 0.00; 0.00; 0.00
6324171.141000; 0.00; 0.00; 0.00
6339430.747000; 0.00; 0.00; 0.00
6354660.499000; 0.00; 0.00; 0.00
6370032.314000; 0.00; 0.00; 0.00
6386120.186000; 0.00; 0.00; 0.00
6402027.014000; 0.00; 0.00; 0.00
6418015.080000; 0.00; 0.00; 0.00
6484561.891000; 0.00; 0.00; 0.00
6499817.738000; 0.00; 0.00; 0.00
6515125.532000; 0.00; 0.00; 0.00
6531128.011000; 0.00; 0.00; 0.00
6547129.528000; 0.00; 0.00; 0.00
6563059.846000; 0.00; 0.00; 0.00
6579132.396000; 0.00; 0.00; 0.00
6595173.869000; 0.00; 0.00; 0.00
6611256.715000; 0.00; 0.00; 0.00
6627272.324000; 0.00; 0.00; 0.00
6652031.560000; 0.00; 0.00; 0.00
6660677.450000; 0.00; 0.00; 0.00
6675743.101000; 0.00; 0.00; 0.00
6691145.550000; 0.00; 0.00; 0.00
6707103.172000; 0.00; 0.00; 0.00
6723268.295000; 0.00; 0.00; 0.00
6739489.911000; 0.00; 0.00; 0.00
6755319.533000; 0.00; 0.00; 0.00
6771289.759000; 0.00; 0.00; 0.00
6787294.688000; 0.00; 0.00; 0.00
6803269.590000; 0.00; 0.00; 0.00
6819152.969000; 0.00; 0.00; 0.00
6834977.030000; 0.00; 0.00; 0.00
6851052.367000; 0.00; 0.00; 0.00
6867093.872000; 0.00; 0.00; 0.00
6883048.839000; 0.00; 0.00; 0.00
6899145.479000; 0.00; 0.00; 0.00
6915141.904000; 0.00; 0.00; 0.00
6931809.310000; 0.00; 0.00; 0.00
6947304.364000; 0.00; 0.00; 0.00
6963285.846000; 0.00; 0.00; 0.00
6979432.782000; 0.00; 0.00; 0.00
6997391.920000; 0.00; 0.00; 0.00
7012859.327000; 0.00; 0.00; 0.00
7028488.535000; 0.00; 0.00; 0.00
7043905.978000; 0.00; 0.00; 0.00
7059290.928000; 0.00; 0.00; 0.00
7075260.497000; 0.00; 0.00; 0.00
7091146.371000; 0.00; 0.00; 0.00
7107325.120000; 0.00; 0.00; 0.00
7123221.835000; 0.00; 0.00; 0.00
7139135.322000; 0.00; 0.00; 0.00
7155115.184000; 0.00; 0.00; 0.00
7171109.851000; 0.00; 0.00; 0.00
7187131.453000; 0.00; 0.00; 0.00
7209056.856000; 0.00; 0.00; 0.00
7220891.283000; 0.00; 0.00; 0.00
7235945.774000; 0.00; 0.00; 0.00
7251047.792000; 0.00; 0.00; 0.00
7267164.174000; 0.00; 0.00; 0.00
7283150.511000; 0.00; 0.00; 0.00
7299163.139000; 0.00; 0.00; 0.00
7315148.709000; 0.00; 0.00; 0.00
7331231.044000; 0.00; 0.00; 0.00
7347093.496000; 0.00; 0.00; 0.00
7363145.537000; 0.00; 0.00; 0.00
7379154.426000; 0.00; 0.00; 0.00
7395124.937000; 0.00; 0.00; 0.00
7411153.531000; 0.00; 0.00; 0.00
7427160.645000; 0.00; 0.00; 0.00
7443112.936000; 0.00; 0.00; 0.00
7459091.190000; 0.00; 0.00; 0.00
7475126.475000; 0.00; 0.00; 0.00
7491277.188000; 0.00; 0.00; 0.00
7507380.360000; 0.00; 0.00; 0.00
7523204.866000; 0.00; 0.00; 0.00
7539264.730000; 0.00; 0.00; 0.00
7555305.185000; 0.00; 0.00; 0.00
7571324.031000; 0.00; 0.00; 0.00
7587365.510000; 0.00; 0.00; 0.00
7603146.350000; 0.00; 0.00; 0.00
7619112.182000; 0.00; 0.00; 0.00
7649335.703000; 0.00; 0.00; 0.00
7658037.999000; 0.00; 0.00; 0.00
7667528.916000; 0.00; 0.00; 0.00
7683164.162000; 0.00; 0.00; 0.00
7699152.089000; 0.00; 0.00; 0.00
