t; x; y; theta
5801750.392000; 0.00; 0.00; 0.00
5817170.100000; 0.00; 0.00; 0.00
5832866.381000; 0.00; 0.00; 0.00
5848618.827000; 0.00; 0.00; 0.00
5864575.668000; 0.00; 0.00; 0.00
5881091.164000; 0.00; 0.00; 0.00
5896596.271000; 0.00; 0.00; 0.00
5912607.530000; 0.00; 0.00; 0.00
5931450.076000; 0.00; 0.00; 0.00
5947040.892000; 0.00; 0.00; 0.00
5962526.610000; 0.00; 0.00; 0.00
5978492.737000; 0.00; 0.00; 0.00
5996922.201000; 0.00; 0.00; 0.00
6009212.321000; 0.00; 0.00; 0.00
6024560.528000; 0.00; 0.00; 0.00
6043511.885000; 0.00; 0.00; 0.00
6059042.119000; 0.00; 0.00; 0.00
6074474.961000; 0.00; 0.00; 0.00
6089854.248000; 0.00; 0.00; 0.00
6105015.846000; 0.00; 0.00; 0.00
6120578.303000; 0.00; 0.00; 0.00
6136560.716000; 0.00; 0.00; 0.00
6152571.344000; 0.00; 0.00; 0.00
6168568.822000; 0.00; 0.00; 0.00
6184744.318000; 0.00; 0.00; 0.00
6200854.441000; 0.00; 0.00; 0.00
6216546.130000; 0.00; 0.00; 0.00
6232695.457000; 0.00; 0.00; 0.00
6249072.235000; 0.00; 0.00; 0.00
6264717.093000; 0.00; 0.00; 0.00
6280697.086000; 0.00; 0.00; 0.00
6297054.930000; 0.00; 0.00; 0.00
6312603.977000; 0.00; 0.00; 0.00
6328577.365000; 0.00; 0.00; 0.00
6350636.246000; 0.00; 0.00; 0.00
6362534.022000; 0.00; 0.00; 0.00
6381729.668000; 0.00; 0.00; 0.00
6393574.839000; 0.00; 0.00; 0.00
6408606.824000; 0.00; 0.00; 0.00
6424564.151000; 0.00; 0.00; 0.00
6440583.818000; 0.00; 0.00; 0.00
6456659.042000; 0.00; 0.00; 0.00
6472698.750000; 0.00; 0.00; 0.00
6488643.461000; 0.00; 0.00; 0.00
6504882.850000; 0.00; 0.00; 0.00
6520562.166000; 0.00; 0.00; 0.00
6536577.058000; 0.00; 0.00; 0.00
6552611.345000; 0.00; 0.00; 0.00
6568631.909000; 0.00; 0.00; 0.00
6584557.209000; 0.00; 0.00; 0.00
6600571.274000; 0.00; 0.00; 0.00
6616559.155000; 0.00; 0.00; 0.00
6632575.400000; 0.00; 0.00; 0.00
6648599.894000; 0.00; 0.00; 0.00
6664567.719000; 0.00; 0.00; 0.00
6680566.600000; 0.00; 0.00; 0.00
6696582.635000; 0.00; 0.00; 0.00
6712541.420000; 0.00; 0.00; 0.00
6728556.653000; 0.00; 0.00; 0.00
6744647.968000; 0.00; 0.00; 0.00
6760591.699000; 0.00; 0.00; 0.00
6776538.958000; 0.00; 0.00; 0.00
6794976.821000; 0.00; 0.00; 0.00
6810089.574000; 0.00; 0.00; 0.00
6825163.303000; 0.00; 0.00; 0.00
6840533.980000; 0.00; 0.00; 0.00
6856550.381000; 0.00; 0.00; 0.00
6872620.463000; 0.00; 0.00; 0.00
6888608.234000; 0.00; 0.00; 0.00
6904557.432000; 0.00; 0.00; 0.00
6920640.506000; 0.00; 0.00; 0.00
6936507.234000; 0.00; 0.00; 0.00
6952598.230000; 0.00; 0.00; 0.00
6968568.470000; 0.00; 0.00; 0.00
6986677.784000; 0.00; 0.00; 0.00
7001948.014000; 0.00; 0.00; 0.00
7017342.892000; 0.00; 0.00; 0.00
7032601.890000; 0.00; 0.00; 0.00
7048690.484000; 0.00; 0.00; 0.00
7064601.481000; 0.00; 0.00; 0.00
7080581.860000; 0.00; 0.00; 0.00
7096673.220000; 0.00; 0.00; 0.00
7112574.460000; 0.00; 0.00; 0.00
7128579.003000; 0.00; 0.00; 0.00
7144539.402000; 0.00; 0.00; 0.00
7160573.287000; 0.00; 0.00; 0.00
7176575.766000; 0.00; 0.00; 0.00
7192538.901000; 0.00; 0.00; 0.00
7208591.193000; 0.00; 0.00; 0.00
7224575.140000; 0.00; 0.00; 0.00
7240562.550000; 0.00; 0.00; 0.00
7256617.763000; 0.00; 0.00; 0.00
7272565.087000; 0.00; 0.00; 0.00
7288556.832000; 0.00; 0.00; 0.00
7304425.427000; 0.00; 0.00; 0.00
7322461.883000; 0.00; 0.00; 0.00
7337387.743000; 0.00; 0.00; 0.00
