t; x; y; theta
3891508.428999; 0.00; 0.00; 0.00
3907486.639000; 0.00; 0.00; 0.00
3923521.749001; 0.00; 0.00; 0.00
3939496.679001; 0.00; 0.00; 0.00
3955485.396001; 0.00; 0.00; 0.00
3971657.921000; 0.00; 0.00; 0.00
3989472.888000; 0.00; 0.00; 0.00
4004703.432000; 0.00; 0.00; 0.00
4020168.989000; 0.00; 0.00; 0.00
4035666.794001; 0.00; 0.00; 0.00
4051528.658000; 0.00; 0.00; 0.00
4067577.559001; 0.00; 0.00; 0.00
4083591.018001; 0.00; 0.00; 0.00
4102806.654000; 0.00; 0.00; 0.00
4118667.071000; 0.00; 0.00; 0.00
4133679.711999; 0.00; 0.00; 0.00
4148682.430000; 0.00; 0.00; 0.00
4163746.482000; 0.00; 0.00; 0.00
4179469.684001; 0.00; 0.00; 0.00
4195438.190001; 0.00; 0.00; 0.00
4211450.367000; 0.00; 0.00; 0.00
4227411.221001; 0.00; 0.00; 0.00
4243497.551001; 0.00; 0.00; 0.00
4259473.459001; 0.00; 0.00; 0.00
4275478.698000; 0.00; 0.00; 0.00
4291508.540002; 0.00; 0.00; 0.00
4307450.988001; 0.00; 0.00; 0.00
4323501.822001; 0.00; 0.00; 0.00
4339584.087001; 0.00; 0.00; 0.00
4355409.275000; 0.00; 0.00; 0.00
4371465.532000; 0.00; 0.00; 0.00
4468890.435000; 0.00; 0.00; 0.00
4484639.130001; 0.00; 0.00; 0.00
4500641.278000; 0.00; 0.00; 0.00
4518859.588001; 0.00; 0.00; 0.00
4533980.208000; 0.00; 0.00; 0.00
4549062.452001; 0.00; 0.00; 0.00
4564823.473001; 0.00; 0.00; 0.00
4580824.629001; 0.00; 0.00; 0.00
4596808.296000; 0.00; 0.00; 0.00
4612827.838000; 0.00; 0.00; 0.00
4628819.011001; 0.00; 0.00; 0.00
4644815.286000; 0.00; 0.00; 0.00
4660815.570001; 0.00; 0.00; 0.00
4676846.123000; 0.00; 0.00; 0.00
4692811.388000; 0.00; 0.00; 0.00
4708805.107000; 0.00; 0.00; 0.00
4725061.301000; 0.00; 0.00; 0.00
4740969.476001; 0.00; 0.00; 0.00
4756912.571000; 0.00; 0.00; 0.00
4773001.280000; 0.00; 0.00; 0.00
4788995.040000; 0.00; 0.00; 0.00
4804824.200001; 0.00; 0.00; 0.00
4820829.486000; 0.00; 0.00; 0.00
4836985.884001; 0.00; 0.00; 0.00
4852976.847001; 0.00; 0.00; 0.00
4868859.927001; 0.00; 0.00; 0.00
4884961.875000; 0.00; 0.00; 0.00
4901051.752000; 0.00; 0.00; 0.00
4916943.971001; 0.00; 0.00; 0.00
4932961.043000; 0.00; 0.00; 0.00
4948967.165002; 0.00; 0.00; 0.00
4964822.671000; 0.00; 0.00; 0.00
4984472.897000; 0.00; 0.00; 0.00
4999356.850000; 0.00; 0.00; 0.00
5014716.627001; 0.00; 0.00; 0.00
5030143.737000; 0.00; 0.00; 0.00
5045530.923000; 0.00; 0.00; 0.00
5060860.312001; 0.00; 0.00; 0.00
5077049.096001; 0.00; 0.00; 0.00
5092698.046000; 0.00; 0.00; 0.00
5108936.124001; 0.00; 0.00; 0.00
5124829.937001; 0.00; 0.00; 0.00
5140922.169000; 0.00; 0.00; 0.00
5156955.583000; 0.00; 0.00; 0.00
5172802.394000; 0.00; 0.00; 0.00
5188831.579000; 0.00; 0.00; 0.00
5204767.536001; 0.00; 0.00; 0.00
5220792.367001; 0.00; 0.00; 0.00
5236820.965000; 0.00; 0.00; 0.00
5252815.361000; 0.00; 0.00; 0.00
5268792.512001; 0.00; 0.00; 0.00
5285006.225000; 0.00; 0.00; 0.00
5301064.395000; 0.00; 0.00; 0.00
5316989.895000; 0.00; 0.00; 0.00
5332996.869000; 0.00; 0.00; 0.00
5348856.649000; 0.00; 0.00; 0.00
5376244.563000; 0.00; 0.00; 0.00
5382652.840000; 0.00; 0.00; 0.00
5398077.366000; 0.00; 0.00; 0.00
5414127.408000; 0.00; 0.00; 0.00
5429705.866000; 0.00; 0.00; 0.00
5445113.026000; 0.00; 0.00; 0.00
5460895.609000; 0.00; 0.00; 0.00
5476970.390000; 0.00; 0.00; 0.00
5492966.875000; 0.00; 0.00; 0.00
5509140.356000; 0.00; 0.00; 0.00
5524939.199000; 0.00; 0.00; 0.00
5540961.107000; 0.00; 0.00; 0.00
5556839.801000; 0.00; 0.00; 0.00
5572819.422001; 0.00; 0.00; 0.00
5588832.095000; 0.00; 0.00; 0.00
5605099.830001; 0.00; 0.00; 0.00
5622216.760001; 0.00; 0.00; 0.00
5637781.647000; 0.00; 0.00; 0.00
