t; x; y; theta
6461116.342999; 0.00; 0.00; 0.00
6476354.718000; 0.00; 0.00; 0.00
6491570.961000; 0.00; 0.00; 0.00
6506885.518000; 0.00; 0.00; 0.00
6522608.268000; 0.00; 0.00; 0.00
6539226.959001; 0.00; 0.00; 0.00
6554570.752001; 0.00; 0.00; 0.00
6570498.662001; 0.00; 0.00; 0.00
6586410.722000; 0.00; 0.00; 0.00
6602645.047000; 0.00; 0.00; 0.00
6618517.517000; 0.00; 0.00; 0.00
6634549.086000; 0.00; 0.00; 0.00
6650867.333000; 0.00; 0.00; 0.00
6666412.294000; 0.00; 0.00; 0.00
6682486.307999; 0.00; 0.00; 0.00
6698655.816001; 0.00; 0.00; 0.00
6714460.487000; 0.00; 0.00; 0.00
6730682.969001; 0.00; 0.00; 0.00
6746473.480000; 0.00; 0.00; 0.00
6768218.372000; 0.00; 0.00; 0.00
6780137.778001; 0.00; 0.00; 0.00
6795343.307000; 0.00; 0.00; 0.00
6810679.823000; 0.00; 0.00; 0.00
6827013.929000; 0.00; 0.00; 0.00
6842443.983001; 0.00; 0.00; 0.00
6858466.953000; 0.00; 0.00; 0.00
6874470.685000; 0.00; 0.00; 0.00
6947202.712000; 0.00; 0.00; 0.00
6964333.353001; 0.00; 0.00; 0.00
6981074.684000; 0.00; 0.00; 0.00
6995782.804001; 0.00; 0.00; 0.00
7011537.009000; 0.00; 0.00; 0.00
7027222.355000; 0.00; 0.00; 0.00
7043119.296000; 0.00; 0.00; 0.00
7061206.718000; 0.00; 0.00; 0.00
7076235.463000; 0.00; 0.00; 0.00
7094754.762000; 0.00; 0.00; 0.00
7107152.933001; 0.00; 0.00; 0.00
7123253.346000; 0.00; 0.00; 0.00
7139323.519000; 0.00; 0.00; 0.00
7155310.483000; 0.00; 0.00; 0.00
7171328.067000; 0.00; 0.00; 0.00
7187271.974000; 0.00; 0.00; 0.00
7203207.032001; 0.00; 0.00; 0.00
7219349.823000; 0.00; 0.00; 0.00
7235272.362000; 0.00; 0.00; 0.00
7251280.520000; 0.00; 0.00; 0.00
7267172.030001; 0.00; 0.00; 0.00
7283177.696000; 0.00; 0.00; 0.00
7302284.477000; 0.00; 0.00; 0.00
7315145.092999; 0.00; 0.00; 0.00
